prot_id,C3N.01799,C3L.01890,C3N.00572,C3N.02423,C3N.02729,C3L.00263,C3N.01410,C3N.00578,C3N.02587,C3L.00893,C3N.01488,C3N.01413,C3N.01030,C3N.02588,C3N.00552,C3L.01889,C3N.00169,C3L.00422,C3L.00083,C3N.00551,C3N.02089,C3L.01682,C3N.01016,C3N.00580,C3N.02000,C3N.01489,C3N.00737,C3N.01405,C3N.01416,C3N.02149,C3N.02424,C3L.00279,C3L.00095,C3N.02572,C3N.00559,C3L.02345,C3L.00093,C3L.00510,C3L.00913,C3L.00412,C3N.01415,C3N.00549,C3N.02433,C3N.01021,C3N.00203,C3L.01330,C3N.00574,C3N.01071,C3N.00550,C3N.00167,C3L.00001,C3L.01632,C3N.02155,C3N.00217,C3N.02002,C3N.02145,C3N.02586,C3L.02219,C3N.00180,C3N.00704,C3N.02158,C3N.02421,C3N.00556,C3N.01072,C3L.00094,C3L.00144,C3N.00223,C3L.01924,C3N.00433,C3L.01683,C3N.00293,C3N.02380,C3L.00009,C3N.00546,C3N.01414,C3N.02087,C3L.00140,C3N.02529,C3L.00368,C3N.02067,C3L.00080,C3N.00547,C3N.01023,C3N.01024,C3L.00973,C3L.02348,C3L.02508,C3N.00560,C3L.00604,C3N.00199,C3N.00579,C3N.02582,C3L.02350,C3N.00738,C3N.00959,C3N.02003,C3N.02379,C3N.00175,C3N.01823,C3L.02549,C3L.02365
NP_003801.1,-4.3227,-4.4448,0.04269999999999996,-2.8209999999999997,-0.9202,-0.3137000000000001,-0.5730999999999999,-2.0559,-2.865,-1.6534,-1.0337999999999998,-1.2557,-4.3450999999999995,0.9179999999999999,-3.4398,1.5071,-2.5376000000000003,-0.8051,-3.1814,-2.3749,-3.0803000000000003,-1.2512999999999999,-1.9542,-2.4354,-2.3605,-0.13290000000000002,2.8858,-2.5054000000000003,-1.1627,-3.2827,-1.0627000000000002,1.5768999999999997,-1.9435,1.4925000000000002,-2.4636,-5.5055,3.1833,-1.5028000000000001,0.7090000000000001,-3.2239,-0.06330000000000002,-2.803,1.7162,-0.7021000000000001,-3.9724,-2.4798,-1.6381,-3.0231,-4.6342,-1.1354,-0.8079,-3.7462,-3.6258,-3.3902,-2.552,-5.814,-1.8068,2.1316,-1.6218,-1.4224999999999999,-1.7974,-2.3518,-0.73740000000000006,-2.4177,-2.8366,-3.4543,-2.4642,-2.4469000000000003,-1.6486,-2.8285,-0.6481,-0.8703000000000001,1.6920000000000002,-1.67,-0.8936000000000001,1.2671000000000001,-1.3885,-0.4292,0.1976,-0.7751999999999999,-0.4061000000000001,-0.5626,-3.1349,-2.748,-3.6281,-4.7468,1.0953,-0.9843000000000001,-1.4098,-2.6346,-2.707,-2.3667000000000002,-3.3964,-4.482,-2.4013999999999998,1.3893,0.3658000000000001,-2.9866,-1.2445,-0.5359,-2.0331
NP_001123575.1,-5.1058,-3.3789,-4.4159,-6.9178999999999995,-3.8198,-0.7062,-3.2256,-3.7961,-6.9489,-4.081099999999999,-3.6645000000000003,-5.6758,-3.9535,-4.9028,-3.4947,-5.827,-3.5093,-5.1795,-3.4076999999999997,-4.8353,-2.6727,-1.0718,0.49570000000000003,-1.7792,-1.6514000000000002,-6.1803,-2.7793,-6.2493,-1.8474,-0.3454,-1.0616,-2.0045,-2.1916,-4.408099999999999,-4.8757,-7.8833,-8.8827,-5.8567,-3.3119,-4.6042000000000005,-6.1718,-2.636,-4.4289,-4.4716000000000005,-4.7866,-5.7357,-2.4938000000000002,NA,NA,NA,NA,-5.4239,-2.7404,-4.136,-6.2032,-7.5877,-5.3757,-5.5009999999999994,-5.4763,-2.8336,-2.7406,-4.7178,-5.7285,-1.3529,-1.9501,-1.5463,-1.8637000000000001,-1.8614,-2.8434999999999997,-4.0013,-2.9752,-0.4457000000000001,-2.6025,-6.9132,-1.9232,-5.4666,-6.7109000000000005,-5.3004999999999995,-4.8597,-4.4976,-3.029,-4.3779,-4.3269,-6.4902,-6.3753,-6.3499,-0.37659999999999993,-3.608,-6.984500000000001,-3.0185000000000004,-4.8167,-3.6166,-5.9065,-2.2754999999999996,-3.8697999999999997,-1.6978,-2.4816000000000003,-2.6116,-5.6568000000000005,-6.401300000000001,-2.7165999999999997
NP_055087.2,-3.9311,-0.7583,-0.3096,-0.8430000000000001,NA,NA,NA,NA,-0.6886000000000005,-0.3474999999999999,-2.4057,1.5143,5.1434999999999995,2.4207,0.6802,-3.482,2.4522,2.9391000000000003,2.4932,4.3003,5.303800000000001,6.7578,4.091,0.148,7.2615,11.3091,4.137700000000001,1.4494,2.3617,2.4185,3.3841,2.0211,-0.4633999999999998,2.4737,-1.5017,5.6403,2.1454,-2.0255,1.5359,7.3932,2.6519,4.7327,1.457,9.0608,1.5905,2.4041,4.2116,NA,NA,NA,NA,0.7664000000000001,0.5615000000000001,-0.2871,0.7525,NA,NA,NA,NA,NA,NA,NA,NA,5.5662,4.7672,2.495,4.8188,NA,NA,NA,NA,NA,1.4642,-1.6023999999999998,3.4299,-4.8489,-7.976699999999999,7.4933000000000005,-0.7705,8.3761,1.5310000000000001,6.431100000000001,4.7805,3.4842,7.121,3.4642,NA,4.491099999999999,-1.3504,3.9818000000000002,1.581,-0.06300000000000017,NA,NA,NA,NA,NA,7.0719,-0.31909999999999994,1.9787,4.7062
NP_001289855.1,-2.3901,-2.4676,4.4638,-2.6621,-3.4486999999999997,-1.9925000000000002,-2.8314,-1.3046000000000002,-1.6496,-2.4065000000000003,-1.5788000000000002,-2.0129,-1.7766000000000002,-1.8595000000000002,2.0112,-1.1586999999999998,-4.281,-1.5795,-2.0139,-0.8930000000000001,0.07939999999999992,-0.04899999999999999,-1.6999,-3.3137,-1.0974,-1.7398,-3.058,-1.6084,-0.3629,-0.7081,-1.0128,-4.3122,2.6914000000000002,-0.4647999999999999,-1.9916,-2.8167,-4.2467,-2.9021,-3.5373,-4.7874,-0.047900000000000054,1.066,-4.1514999999999995,-3.1417,-2.4138,-0.6307,-2.3299999999999996,-1.7889,-0.6997999999999998,-3.9905,2.4643,-2.6743,-1.024,1.2812999999999999,-1.8800999999999999,-0.0031999999999998696,-2.4224,0.7016999999999998,0.2168000000000001,0.018600000000000172,-7.249,-3.299,-3.4557,-1.652,3.3037,0.5624,-3.4935,-3.6189,-1.4055,5.0920000000000005,-4.4492,-3.4203,-1.9539,-0.49329999999999985,0.6222000000000001,-1.5724999999999998,-0.9623999999999997,0.8659,-3.4185999999999996,-0.17390000000000005,-5.193099999999999,0.8635000000000002,-5.4389,-0.8555,-3.3945,-1.1499,-1.1779000000000002,-2.0488999999999997,-2.3298,-1.3193000000000001,-1.3826999999999998,-3.0864,0.2125,0.31620000000000004,-2.1783,0.5256,0.025599999999999984,-3.9543,-0.09809999999999985,-3.5618999999999996,-2.2121
NP_002169.1,-2.5299,1.9251999999999998,-1.4947,-1.3514,-1.5357,-1.3467,1.3099,-2.4996,3.8723,-1.0158999999999998,-0.8991999999999999,-2.1807999999999996,-3.126,-1.5624999999999998,-2.9827000000000004,-1.3612999999999997,-0.6461,-0.3773,0.7819,2.201,-2.9916,-4.0125,0.0155,-1.4883,2.0049,-0.34939999999999993,-0.9931000000000001,-0.4098,-2.5759,-0.6769000000000001,-3.2934,-0.48639999999999994,-0.41850000000000004,-1.4276,-2.263,-2.3153,-4.1783,0.6314000000000001,-1.4874,-0.24309999999999987,-2.3164,-1.6255,-2.3528,-0.5576000000000001,-1.1009000000000002,-1.7307000000000001,0.8370999999999998,0.10709999999999997,-1.4234,-2.4561,-2.7407,-1.8811,-1.5548,-1.5115,-3.0335,-2.4516,3.4905,-2.8378,2.3293,-1.9923000000000006,-1.4432,-1.9205999999999999,-1.2319,-1.7218,-2.6470000000000002,-2.8389,-4.7035,-2.0905,-0.8698,-1.9522,1.8699999999999999,-4.700900000000001,-1.7743,-2.8596,-1.5024,-3.6744000000000003,-1.8765,-3.679,-3.354,-2.4432,-3.2851,-1.6842,-0.5991,-1.7559,-2.3419,-0.20889999999999997,0.9497,-1.5993,-1.9316,1.137,-2.7369000000000003,-0.13580000000000014,-0.5531,-0.4897,-1.4776,-1.1098,-1.6179999999999999,2.3151,-1.9727999999999999,-0.8267,-1.1518
NP_000090.1,-2.1886,0.767,2.9612,-2.2013,-0.8546,-1.2273999999999998,-1.6107,4.7427,3.9415999999999998,-0.7347999999999999,-0.5825,-0.9510000000000001,-1.5873,-1.7395,-0.43170000000000003,0.34099999999999997,-0.07519999999999999,4.6893,-0.4937999999999999,-2.2349,1.0547,-2.9047,0.5064,-0.982,-0.7509000000000001,-0.7588000000000001,-2.5689,-1.0963,-1.5628,-0.024999999999999994,-2.12,0.5376000000000001,-0.728,-0.12480000000000001,-0.6089,1.1018,-2.6706000000000003,-1.1194,0.24350000000000005,1.4076999999999997,-0.6946,1.1852,0.6473,-0.0484,-2.8963,-0.7428,2.2087999999999997,-1.3908,3.9819000000000004,-0.01770000000000005,-1.8733,3.8136,-0.5043,-1.607,-0.3185,-0.02510000000000001,1.8421,-1.1118000000000001,5.2868,-1.8222,-1.0829,-0.8042,-1.6936,-1.2267,0.018399999999999972,-0.9759000000000001,-1.7078,-2.9558,-0.5803,-2.4093999999999998,-0.41809999999999997,0.9461999999999999,-0.29,-0.73740000000000006,2.9954,-0.72,0.4628000000000001,0.1765,-0.4302,-0.058699999999999974,-2.6416,-1.3671,1.0312999999999999,0.12819999999999998,0.2997000000000001,-1.1078,7.876099999999999,-1.0695000000000001,-0.11380000000000001,0.4299,-0.9828,-0.8514,1.0678999999999998,-0.008100000000000003,3.432,-1.0446,-1.3392,-0.4441,-0.5249,4.2379,-0.9867
NP_003245.1,0.17300000000000004,-0.6880999999999999,3.1486,4.7021,0.8512,-0.3576,0.0605,9.356,7.0495,-2.3638,-1.2567000000000002,-1.2086000000000001,4.2075,3.6163,2.2093,-0.68,0.8424,5.6672,3.7361000000000004,1.9034,5.474,-2.8725,5.7659,3.8869,2.5105,2.0122,1.1577,2.5486,2.2448,4.8161000000000005,0.7058,2.0482,0.9424999999999999,3.8831,1.3804000000000003,4.0729,-0.32920000000000005,-1.8135,8.117099999999999,2.7612,-1.0618,2.3054,-1.2163,3.8960999999999997,1.6126,-0.3155000000000001,5.343500000000001,1.4219,0.954,0.6202999999999999,-0.83,4.3151,1.6542999999999999,-0.20850000000000013,-2.1222000000000003,1.8051,1.1399000000000001,1.6629,3.2696,2.0479,1.4509,1.4394,1.1643999999999999,3.6171,5.3842,3.8387,2.3137,3.7483999999999997,5.0126,1.4851999999999999,-1.2234,0.2008000000000001,5.6665,1.8251000000000002,0.7964,1.9479000000000002,-0.0044999999999999485,1.258,1.0311000000000001,3.7774,0.007800000000000001,1.3889,3.1622,4.662599999999999,2.3349,-0.3466999999999998,5.7465,-0.7106,-0.44500000000000006,0.649,0.9957000000000003,2.8041,-0.9923,0.45430000000000004,2.8987000000000003,1.2154,2.9951999999999996,2.9097999999999997,4.4315,4.3587,2.1947
NP_003229.1,-3.6946,-1.6594000000000002,-2.1822999999999997,-2.3257000000000003,0.47009999999999996,0.8951000000000002,-1.7534,-3.3828,-2.7336,-0.38789999999999997,-0.7683000000000001,-3.2392,-2.798,2.3693,-3.5513000000000003,-4.651,-2.4899,-1.3758,-1.5650000000000002,3.6477,-0.4179,-0.39239999999999986,-2.8358,-1.3022,0.06230000000000002,-2.8225000000000002,-2.6783,-3.0216,-0.16929999999999998,-0.19079999999999997,-3.2116999999999996,2.4633,0.8402000000000001,0.22240000000000015,-1.1573,-0.9062999999999999,-3.7186000000000003,-4.395,-0.7235,-2.4002,-0.2103,3.7153,-0.474,-0.4000999999999999,-0.1371,-3.0299,3.3487999999999998,-3.1326,-0.6674,-3.6094,-4.4335,-1.3763,-2.013,-2.9489,-4.7761,-2.72,-2.0474,-1.4126999999999998,-2.3387000000000002,-2.8501000000000003,-3.8183999999999996,-0.3819,-1.1282999999999999,-0.16500000000000004,0.7956000000000001,0.6103000000000001,-2.6774,-0.9297,0.2913,-1.5748,-1.5691000000000002,-2.0345999999999997,2.2699,-3.3273,0.25129999999999997,-2.0067,-5.1350999999999996,-5.974600000000001,-2.0252,-3.3052,NA,NA,NA,NA,2.4036,-4.4696,3.5182,0.5706,-4.5616,-1.1999,-2.3878,-4.0169,-5.5672,-1.2493,-1.4379,-0.2250000000000001,-1.5011999999999999,0.24020000000000002,-4.5343,-1.6589,-2.166
NP_002007.1,-7.535399999999999,-5.3046,-6.14,0.11040000000000028,0.05489999999999995,0.6999000000000001,0.8488,8.7491,-0.43600000000000017,-2.0413000000000006,3.5037,-0.1802999999999999,0.46250000000000013,2.7512999999999996,5.5061,-2.482,NA,NA,NA,NA,NA,NA,NA,NA,-4.3815,-3.2333,0.17820000000000014,-3.2874,2.3632999999999997,3.2929000000000004,-1.6473000000000004,0.40180000000000005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4796,-3.5553,-1.8711,0.2633,NA,NA,NA,NA,1.3037999999999998,-1.036,0.12959999999999994,-1.2772999999999999,NA,NA,NA,NA,2.471,-5.5546999999999995,-2.5490999999999993,-4.0451,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0818000000000001,-3.1914,-4.6296,-0.6828000000000001,-4.599600000000001,-4.6873000000000005,-5.292400000000001,-2.354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.2979,0.10549999999999993,-0.9313,-6.0783000000000005,-6.4301,0.9952,-3.3281,10.0034,-10.2029
NP_000568.1,-1.8064999999999998,2.5356,-0.49029999999999996,2.3193,2.7671,1.7563999999999997,0.8943,4.5712,1.8232000000000002,-2.0138,-0.09309999999999996,-2.4473,1.6955999999999998,-0.5488,8.1269,0.21229999999999993,1.2035,1.8062,-0.9413,1.0546,1.9796,2.8418,0.1432,-1.5468,-0.07730000000000015,-0.26849999999999996,-2.0232,-1.2182,4.0759,0.8586,2.4246,4.7003,1.2348,4.4231,-0.8667,0.06890000000000018,3.0735,-3.2024999999999997,1.5956000000000001,-0.6915,-1.3586,-2.197,-4.449,-0.19319999999999998,-1.7982,-1.5689,-0.8961000000000001,1.2421,-0.4901,3.5561000000000003,0.5146,7.868499999999999,2.0355,-0.35489999999999977,0.08840000000000003,7.649699999999999,-2.7348000000000003,4.7378,0.30770000000000003,-0.02079999999999993,-1.4349999999999998,5.2264,0.7882,2.3145,3.7519,-3.319,-0.3874000000000004,NA,NA,NA,NA,NA,2.9179,2.8971999999999998,-0.32989999999999997,6.2076,0.388,-0.9829999999999999,-0.9637,1.5036,-1.3338,1.1568,1.2832999999999999,5.649900000000001,6.2207,-1.9755,3.7935,-1.1600000000000001,-2.7064,-0.4919999999999999,-1.6687,-2.1818,-0.27649999999999997,-3.1195999999999997,7.326499999999999,3.0932,1.3899,0.11220000000000002,0.9628,8.9427,1.9027999999999998
NP_001012333.1,6.2028,-2.9917000000000007,2.1186,4.8406,2.1165000000000003,1.8291999999999997,3.7265,3.7663,0.7222,-1.0344000000000002,3.4604,3.5273000000000003,4.1856,6.897600000000001,8.676300000000001,0.9394999999999998,8.440900000000001,6.1604,1.5038,6.8155,6.310499999999999,4.9277,5.3415,9.6034,7.281700000000001,3.6046,3.7200999999999995,4.8919999999999995,5.8056,1.1042,-2.6796999999999995,6.2211,6.1427,0.10679999999999978,3.8355,3.6731,3.4105,6.8947,6.6068999999999996,2.0747,3.8839,1.2526000000000002,3.3766,5.8166,1.7853999999999997,3.6401,6.8872,2.8644,1.4261000000000001,4.418699999999999,-1.8948,1.4528,6.8003,1.8220999999999998,2.208,6.807,0.7710999999999999,0.1620999999999999,5.3587,7.3667,4.4431,5.850899999999999,6.9597,1.0219999999999998,6.231300000000001,2.4622,-0.8298000000000001,0.7331999999999999,-0.5083000000000002,-1.8932,5.8424000000000005,2.8766,1.8565999999999998,3.5152,2.7017999999999995,1.9767000000000001,1.065,6.2163,2.9891,3.3946,2.8419,5.9666999999999994,3.2382,3.5663,2.6573,4.3073999999999995,4.6322,3.8186,5.7447,7.6998,2.6001000000000003,1.3742999999999999,0.5617000000000001,6.217300000000001,4.4002,7.5192,4.5822,4.292,1.7964,2.7645,5.2244
NP_001326.2,-1.3512000000000002,-4.6589,-2.5808,2.5839,-5.4217,0.2838000000000003,-1.0805,-1.7319,-3.2729,-0.4083,-2.1084,-3.7782,-1.9464,-2.2809,-2.7374,-1.5859999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.9901,-0.03270000000000017,-1.9334,-3.8993,0.5563,-5.8373,-2.7131,-2.9552,-1.8889,-2.0922,-1.3887999999999998,NA,NA,NA,NA,-2.6734999999999998,-1.0255,-0.8519000000000001,-3.0866000000000002,-0.05770000000000003,-1.5722999999999998,-1.2395,-1.0616,-5.9922,-2.5327,-0.4691000000000001,-3.3287,-4.0512,-2.029,-3.9437999999999995,-4.0111,0.25319999999999987,-3.9452000000000003,-5.9817,-1.1532,-4.085,-0.5118999999999998,-0.5710000000000002,-2.7340999999999998,-1.3756,0.8795999999999999,3.2605,-0.5179,-3.3479,-2.7613999999999996,-2.0145,-1.504,-2.0759,-3.5591000000000004,-2.1075,-1.451,-2.9623,0.21719999999999962,-2.1629,-2.77,-3.5458999999999996,-2.2724,-1.8034000000000001,-0.16110000000000002,-0.007599999999999996,1.6392,-2.1027,-1.7628,0.3330000000000002,NA,NA,NA,NA,NA,-1.594,-1.7465000000000002,-1.7261,-3.8524
NP_005005.1,-2.7064,4.743600000000001,-1.5640999999999998,7.0857,6.4060999999999995,0.0041999999999999815,-0.6179000000000001,4.0989,-0.2240000000000002,4.9664,5.4091000000000005,2.6637999999999997,3.9443,0.8068,6.8323,-2.9568000000000003,4.0968,0.8804000000000001,3.2975000000000003,4.9727,-0.7388,-4.2658,3.0857,2.933,3.1067,3.7229,-1.2209,0.5413999999999999,3.2405999999999997,3.6375,4.1629,7.8799,5.4337,2.6602,-0.3239,1.3525,1.7143,-3.7662,0.4698,7.5927,2.6325000000000003,3.7427,1.444,6.1429,1.8796000000000002,0.8265000000000002,1.6860999999999997,-1.4425,-0.24370000000000003,-0.8547999999999998,9.2159,2.4052000000000007,1.7164000000000001,2.8943,-0.013500000000000068,6.242699999999999,2.5730000000000004,0.04490000000000016,3.4128000000000003,1.935,-0.5187999999999999,5.5515,1.6114000000000002,5.4157,2.7474000000000003,5.4429,2.5261,3.5325,3.4404,5.0932,-2.3996,0.1129,8.5703,0.8081999999999999,-0.8968999999999999,-0.14600000000000002,-0.4846999999999997,2.0791,1.9280000000000002,0.8929999999999998,-0.6385,1.4202,1.3445999999999998,1.1063,-1.2055000000000002,0.1823999999999999,2.4313000000000002,-0.21150000000000002,4.5098,-1.1709000000000003,0.3072999999999999,-0.6169000000000001,-0.8817999999999997,0.2825,3.5811,4.1151,-0.9983,2.9135999999999997,-2.2969,-0.7568999999999999,3.7513
NP_008919.3,-3.6609,-0.7439999999999998,-0.11529999999999996,-3.4694,-0.9632000000000001,-7.066000000000001,-1.455,-2.0926,-3.9343000000000004,-4.3631,2.6384999999999996,-2.721,-2.2535,-0.14359999999999995,0.4424000000000001,-4.2626,-0.9420000000000001,0.3804,2.2906000000000004,0.3682000000000001,-0.7628,-2.1831,-0.3304,-3.0059,-2.4682,-4.1525,-4.8365,-3.6362,-1.6021,0.37780000000000014,-1.9722,-3.3467000000000002,-1.246,-0.6481,-2.688,-3.7019,-3.0776,-2.8697,-3.6285999999999996,-2.5841000000000003,-4.3282,-2.8004,-7.495299999999999,-3.0486,-5.9742,-6.5779,-3.8173,NA,NA,NA,NA,NA,NA,NA,NA,-1.4281,-2.9101,-3.9265,-2.7345,NA,NA,NA,NA,-3.9154,-0.7847,-1.1747999999999998,-2.6799,-3.5249,-2.5466,-3.2858,-2.8487999999999998,-2.6041,-0.10070000000000001,-4.1403,-3.371,-2.624,-4.4597,-4.1229000000000005,-3.7108,-4.327500000000001,NA,NA,NA,NA,-3.0738,-2.2479000000000005,-0.3377000000000001,-2.6246,NA,NA,NA,NA,-2.8255,0.4836000000000005,-2.8160999999999996,-2.4905,-3.0564,-5.1487,-3.1710000000000003,-5.2788,-5.4548
NP_001032852.2,-8.7913,-3.3502,-6.0723,-8.482099999999999,NA,NA,NA,NA,0.5933,-1.6846,4.8099,0.4207000000000001,-3.3015,0.9897,5.483499999999999,-3.7687999999999997,-3.3775000000000004,-3.0295,-0.6088,-2.8906,NA,NA,NA,NA,-0.17120000000000024,-3.0831,-2.0442,-4.0907,NA,NA,NA,NA,-3.0027,-4.619400000000001,-3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6365999999999999,2.7472000000000003,-2.9808999999999997,-6.5014,NA,NA,NA,NA,NA,NA,NA,NA,-1.4828999999999999,-1.645,-4.1609,-1.4339,1.4036,-0.23949999999999982,-1.422,-3.1403000000000003,-0.599,-2.4448,-4.9658999999999995,-2.6136,-2.3302,NA,NA,NA,NA,NA,NA,NA,NA,-0.9643999999999999,-3.2321999999999997,-0.45399999999999996,-1.4233,-0.47550000000000003,1.5215,-4.8271,-4.3559,-0.8697000000000001,-1.587,-3.6624000000000003,-1.1982000000000002,-0.2781,-4.3072,-2.3338,0.1561999999999999,-3.5574
NP_597716.1,-10.3577,-5.2279,-5.393599999999999,-11.6332,-11.444700000000001,-2.408,-4.2734000000000005,-8.2984000000000009,-14.5166,-5.3167,-9.4029,-3.9846999999999997,-8.167,-9.0765,-2.4048999999999996,-7.7965,NA,NA,NA,NA,-5.9989,-1.6310999999999998,-6.5294,-5.0806000000000004,-8.425899999999999,-4.3109,-2.4496000000000002,-3.0373,-5.109999999999999,-5.4731,-6.5122,-3.22,0.9936,-8.1481,-5.4972,NA,NA,NA,NA,-5.1108,-6.3945,-5.7576,-4.3648,NA,NA,NA,NA,NA,NA,NA,NA,-1.6211,0.6893,-2.6765999999999996,-2.7849999999999997,-10.2438,-10.499400000000001,-7.4443,-11.4036,-3.7001999999999997,-3.137,-9.105699999999999,-6.3816,-10.8472,-9.4668,-7.5602,-13.0811,-6.2033000000000005,-4.0934,-5.8226,-3.5694,-7.967600000000001,-2.0061999999999998,-8.0913,-1.44,-6.3225,-7.7292000000000005,-7.2707999999999995,-5.462,-5.1108,-4.7618,-7.3073999999999995,-3.2462,-9.7579,-8.2865,-8.8956,-1.9361000000000002,-3.811,NA,NA,NA,NA,-8.4413,-3.2809,-2.5528,0.6198000000000001,-7.866199999999999,-4.147,-5.7568,-7.738,-4.5867000000000004
NP_001107573.1,-4.2029,-2.2075,-0.6076999999999999,-0.6635,-2.2679,-1.3603,-2.3226,-0.5443,-1.4801,-2.8228999999999997,-1.2249999999999999,-2.9521,-0.45990000000000003,-0.43370000000000003,1.6948,-2.8373,0.4769,-0.08899999999999997,1.476,-1.7560000000000002,-2.8186,-3.8883,0.6764,-0.45319999999999994,-2.1085,1.2103,-1.8137,-0.2661000000000001,-2.4881,-0.052999999999999936,-1.2724000000000002,-0.9388,-2.5949,-0.3877,-2.7275,0.2258,-2.0356,-3.6974,-1.3907,0.4613,-3.5999,-0.7758,-3.892,-1.3902,-2.6685999999999996,-2.0441,-1.0074,-3.0195,-1.5809,-1.9289999999999998,-4.663600000000001,-1.9234,-1.0908,-2.2569,-3.1094999999999997,-2.1794000000000002,-0.39399999999999996,-1.7609,-3.5930999999999997,-1.4100000000000001,-3.4306,-1.3091000000000002,-0.4959,-1.1634,-1.6775,0.2086,-2.5074,-0.6729,0.24370000000000003,0.019199999999999995,-2.8005999999999998,-3.2528,1.3893000000000002,-0.6328,-3.2701,-1.4729999999999999,-4.2161,-1.2844,-1.4937999999999998,-2.4050000000000002,-3.0846999999999998,-1.778,-1.6248,-0.2158,-0.569,-2.5249,0.1452,-1.6046,-3.6602,-1.791,0.2069,-2.8716,-3.9569,-1.2178,-3.5553,-0.47600000000000003,0.46399999999999997,-0.25170000000000003,-0.36,-1.8944,-1.8504
NP_689616.2,-2.8838,-0.19629999999999997,0.5211000000000001,-2.6798,-0.19369999999999998,-0.5459,-2.5341,0.6779,-1.8760999999999999,-1.2312,-0.7658000000000003,-1.5496999999999999,0.0016000000000000458,-0.22080000000000005,-0.8429000000000002,-0.3874,-0.23300000000000004,-0.6819000000000001,2.1608,-0.8872,NA,NA,NA,NA,-1.3622,-2.8426,-2.0372,-0.44089999999999985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.13139999999999996,-3.3491,-0.05899999999999994,-4.2235,-0.24829999999999997,-1.0976,-3.6387,-4.5994,NA,NA,NA,NA,-1.2792000000000001,-0.03409999999999999,-2.7554,-2.0857,-0.3642,-2.1526,-1.8266,0.18480000000000008,-1.7155,-3.4801,-2.9254,-3.2758,-4.1001,0.04039999999999999,-0.08760000000000001,-2.0446,NA,NA,NA,NA,NA,0.23140000000000005,-0.22819999999999996,-2.088,-3.3110999999999997,NA,NA,NA,NA,-1.7909,-2.254,-0.3668,0.2762,-6.5684000000000005,-5.0969,NA,-2.3270999999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18910000000000005,-1.6648999999999998,-1.5247000000000002,-1.4445000000000001
NP_003382.1,NA,NA,NA,NA,-0.6726000000000001,3.1241,0.9189999999999999,-3.1587,NA,NA,NA,NA,-2.3655,-3.0803,-1.1466,-5.0034,0.7532,-3.1549,5.231,-2.7951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.38349999999999984,-1.5354,-2.8663,0.3933,-1.2921999999999998,-3.8360999999999996,0.17149999999999999,1.0905,-1.5711,2.1707,0.7814000000000001,0.0927,-3.421,-3.5223000000000004,-1.0366,-0.2703000000000001,-2.3344,-1.5788,-2.255,0.8343,0.13660000000000005,-0.7133,-4.0786,-2.5404999999999998,-0.6419,-2.5814,-0.9083000000000001,0.6193,6.3414,2.7736,1.8658,1.368,-1.1192000000000002,-1.6215,-2.4328,-2.5379,-0.8961000000000001,-2.9628,-1.2657,-4.7448999999999995,1.2359,-1.2093000000000003,-1.8482,-1.6764,NA,NA,NA,NA,-0.7847000000000001,2.4334,1.241,-3.915,-1.8836,-1.9612,2.8243000000000005,-2.4093,-1.0505,-0.5494999999999999,0.5187999999999999,-1.1325,NA,NA,NA,NA,NA,3.5652,-0.9529000000000001,-2.1367000000000003,2.5065
NP_003383.2,2.118,-0.29559999999999986,-0.8490999999999997,0.6464,2.9563,6.1221,0.9627999999999999,-0.2822,1.1909,2.6676,0.6256,-0.3669,3.3983,2.1478,-0.08889999999999998,0.3011,NA,NA,NA,NA,1.9621,2.6615,1.976,3.4492000000000003,NA,8.5381,5.5674,10.515899999999998,NA,NA,NA,NA,1.4876,4.4425,1.366,1.9305,5.9709,-2.4352,-0.1301,3.8396,3.4499000000000004,2.1073,3.0229999999999997,6.5472,-1.0509,0.6245999999999999,4.8156,NA,NA,NA,NA,4.5642,0.07620000000000005,1.674,2.2943,2.719,0.7979,0.7124,0.3939,0.46259999999999996,0.21209999999999973,4.8716,1.9794,NA,NA,NA,NA,3.5667,1.1131,-3.9064,3.9838,NA,8.5665,1.0705999999999998,0.6572999999999998,3.034,-1.6403999999999999,0.20740000000000003,1.1405,2.3446,NA,NA,NA,NA,4.5946,-0.9421000000000002,6.1563,-0.35150000000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1958,-0.7142999999999999,2.0516,1.6257
