,prize,Category,terminal,type,degree
ERP44,0.0,,False,protein,31
CDK20,0.0,,False,protein,29
USP34,0.0,,False,protein,38
IRF6,0.0,,False,protein,7
PEX12,0.0,,False,protein,4
TSFM,0.0,,False,protein,9
PTPN11,0.0,,False,protein,160
CUL2,0.0,,False,protein,405
ARHGAP4,0.0,,False,protein,4
C3AR1,0.0,,False,protein,3
MNAT1,0.0,,False,protein,54
SRP14,0.0,,False,protein,65
MED20,0.0,,False,protein,22
ACTL7A,0.0,,False,protein,2
GTPBP10,0.0,,False,protein,6
BACH2,0.0,,False,protein,17
AP5Z1,0.0,,False,protein,3
PAPPA2,0.0,,False,protein,5
KIAA1109,0.0,,False,protein,2
PEG10,0.0,,False,protein,28
FLJ10324,0.0,,False,protein,6
ACBD5,0.0,,False,protein,1
PENK,0.0,,False,protein,1
PPP3R1,0.0,,False,protein,17
CFHR1,0.0,,False,protein,4
CILP,0.0,,False,protein,3
PAM,0.0,,False,protein,11
NDUFV3,0.0,,False,protein,6
PLLP,0.0,,False,protein,4
DYDC1,0.0,,False,protein,16
RMND5B,0.0,,False,protein,12
HOXB13,0.0,,False,protein,9
GAST,0.0,,False,protein,6
PRKCD,0.0,,False,protein,80
PSMG3,0.0,,False,protein,23
CTNND1,0.0,,False,protein,49
EXOC5,0.0,,False,protein,37
AATF,0.0,,False,protein,40
AGFG1,0.0,,False,protein,28
CTDSP2,0.0,,False,protein,4
RNF26,0.0,,False,protein,9
MRPL41,0.0,,False,protein,31
PHF23,0.0,,False,protein,5
IRF2BP1,0.0,,False,protein,11
SOX30,0.0,,False,protein,16
PLCG2,0.0,,False,protein,32
THSD7B,0.0,,False,protein,1
RNF152,0.0,,False,protein,4
ZNF827,0.0,,False,protein,17
TNRC4,0.0,,False,protein,2
MED17,0.0,,False,protein,57
AKAP13,0.0,,False,protein,24
PEX19,0.0,,False,protein,44
HIST1H2BO,0.0,,False,protein,10
LTF,0.0,,False,protein,16
CLCN5,0.0,,False,protein,5
PDE4C,0.0,,False,protein,1
OLR1,0.0,,False,protein,5
SCAF4,0.0,,False,protein,23
AKAP17A,0.0,,False,protein,13
SERPINB3,0.0,,False,protein,11
APEH,0.0,,False,protein,34
MYOT,0.0,,False,protein,13
DNASE1L2,0.0,,False,protein,2
CLSTN3,0.0,,False,protein,1
NRD1,0.0,,False,protein,39
CHAF1B,0.0,,False,protein,21
GZMK,0.0,,False,protein,12
CDC14A,0.0,,False,protein,10
SHD,0.0,,False,protein,3
IQGAP1,0.0,,False,protein,120
FAIM2,0.0,,False,protein,2
NANOS3,0.0,,False,protein,3
CIZ1,0.0,,False,protein,8
CTSK,0.0,,False,protein,7
DZIP1,0.0,,False,protein,10
XRCC2,0.0,,False,protein,9
ASPSCR1,0.0,,False,protein,17
DLX5,0.0,,False,protein,9
CADPS,0.0,,False,protein,13
MBD5,0.0,,False,protein,2
MRPL4,0.0,,False,protein,28
ZNF670,0.0,,False,protein,13
TRIM56,0.0,,False,protein,13
ZNF543,0.0,,False,protein,3
MYOCD,0.0,,False,protein,16
ACOT1,0.0,,False,protein,4
SOCS1,0.0,,False,protein,63
OAS1,0.0,,False,protein,6
FLT3,0.0,,False,protein,20
SOX2,3.0797,TF,True,protein,335
GNAO1,0.0,,False,protein,36
RNF222,0.0,,False,protein,1
ZFHX3,0.0,,False,protein,8
USP17L7,0.0,,False,protein,2
ITGAD,0.0,,False,protein,4
RAB5B,0.0,,False,protein,29
SOCS3,0.0,,False,protein,72
SSRP1,0.0,,False,protein,84
ZNF587,0.0,,False,protein,45
IFNA13,0.0,,False,protein,5
ACVR2B,0.0,,False,protein,27
TFAP4,0.0,,False,protein,84
ATP5O,0.0,,False,protein,47
ITCH,0.0,,False,protein,133
RFX3,0.0,,False,protein,13
OR4D6,0.0,,False,protein,1
CD5,0.0,,False,protein,23
AGTR1,0.0,,False,protein,25
WDR43,0.0,,False,protein,10
VASH2,0.0,,False,protein,1
PLEKHA2,0.0,,False,protein,3
DPF3,0.0,,False,protein,8
UPK1B,0.0,,False,protein,5
BAG2,0.0,,False,protein,102
HNRNPLL,0.0,,False,protein,19
SLC22A3,0.0,,False,protein,3
ADARB1,0.0,,False,protein,17
SURF4,0.0,,False,protein,36
PPP1R12A,0.0,,False,protein,54
APOL4,0.0,,False,protein,2
FASLG,0.0,,False,protein,86
DAAM2,0.0,,False,protein,10
ATRIP,0.0,,False,protein,41
TERF1,0.0,,False,protein,307
TBC1D9,0.0,,False,protein,4
SNRPN,0.0,,False,protein,40
CSPG4,0.0,,False,protein,11
IL2,0.0,,False,protein,10
PRPF38A,0.0,,False,protein,21
EHD1,0.0,,False,protein,42
KSR2,0.0,,False,protein,13
CGGBP1,0.0,,False,protein,6
ABTB2,0.0,,False,protein,4
SUPT16H,0.0,,False,protein,88
NACC1,0.0,,False,protein,16
LINC00305,0.0,,False,protein,1
OSMR,0.0,,False,protein,7
G6PD,0.0,,False,protein,38
UBL5,0.0,,False,protein,10
ENO1,0.0,,False,protein,101
SUV39H1,0.0,,False,protein,151
NMD3,0.0,,False,protein,9
BARHL2,0.0,,False,protein,1
LETM2,0.0,,False,protein,1
ALX1,0.0,,False,protein,5
RNMT,0.0,,False,protein,8
DHODH,0.0,,False,protein,11
PYGM,0.0,,False,protein,30
EXOC6,0.0,,False,protein,15
KCNJ8,0.0,,False,protein,4
FOXP2,0.0,,False,protein,16
PIK3C3,0.0,,False,protein,32
MARS,0.0,,False,protein,56
UTP23,0.0,,False,protein,13
ERCC4,0.0,,False,protein,19
CLYBL,0.0,,False,protein,3
DLX4,0.0,,False,protein,13
CAPN3,0.0,,False,protein,20
GCC1,0.0,,False,protein,37
BPGAP1,0.0,,False,protein,2
SERTAD4,0.0,,False,protein,3
MRE11A,0.0,,False,protein,76
CLMN,0.0,,False,protein,2
GMFB,0.0,,False,protein,9
UBE2QL1,0.0,,False,protein,1
PLK1,0.0,,False,protein,181
FBXL16,0.0,,False,protein,3
CYTH4,0.0,,False,protein,9
ELAVL3,0.0,,False,protein,9
CA8,0.0,,False,protein,9
TIAF1,0.0,,False,protein,3
SSNA1,0.0,,False,protein,9
SGMS1,0.0,,False,protein,2
AP2A2,0.0,,False,protein,34
CDH10,0.0,,False,protein,6
PVR,0.0,,False,protein,19
KLF8,0.0,,False,protein,7
DNAJC5B,0.0,,False,protein,1
TMEM189-UBE2V1,0.0,,False,protein,2
PDCD11,0.0,,False,protein,18
NR2C2,0.0,,False,protein,36
TMSB4Y,0.0,,False,protein,6
C3ORF62,0.0,,False,protein,6
CYP4F11,0.0,,False,protein,1
ARMC2,0.0,,False,protein,1
ACACB,0.0,,False,protein,4
PA2G4,0.0,,False,protein,99
ZNHIT1,0.0,,False,protein,10
ACOT13,0.0,,False,protein,13
UBE2F,0.0,,False,protein,17
SPOCK3,0.0,,False,protein,4
TMC8,0.0,,False,protein,2
CLIC4,0.0,,False,protein,8
TM9SF1,0.0,,False,protein,5
LOXL4,0.0,,False,protein,14
USP4,0.0,,False,protein,78
ARHGAP9,0.0,,False,protein,7
AGGF1,0.0,,False,protein,10
RPS28,0.0,,False,protein,103
SF3B3,0.0,,False,protein,137
POLDIP2,0.0,,False,protein,19
PAPOLG,0.0,,False,protein,4
MAP2K4,0.0,,False,protein,46
PCK2,0.0,,False,protein,4
MSRB1,0.0,,False,protein,1
TEF,0.0,,False,protein,8
COMMD6,0.0,,False,protein,7
RNF183,0.0,,False,protein,7
PFAS,0.0,,False,protein,54
CDC23,0.0,,False,protein,67
GALNT14,0.0,,False,protein,4
PRKAR1B,0.0,,False,protein,15
PAGR1,0.0,,False,protein,13
DIAPH3,0.0,,False,protein,12
C16ORF87,0.0,,False,protein,3
EPO,0.0,,False,protein,3
NEU4,0.0,,False,protein,8
ZKSCAN1,0.0,,False,protein,4
MTMR9,0.0,,False,protein,11
SOCS5,0.0,,False,protein,10
KLHL35,0.0,,False,protein,5
NEURL1,0.0,,False,protein,4
THAP6,0.0,,False,protein,2
RGS6,0.0,,False,protein,12
RAPGEF4,0.0,,False,protein,13
ARRDC4,0.0,,False,protein,7
DYRK2,0.0,,False,protein,48
MATN2,0.0,,False,protein,18
ICAM1,0.0,,False,protein,135
ALOX15,0.0,,False,protein,1
MTRF1,0.0,,False,protein,1
PFN2,0.0,,False,protein,44
CEP78,0.0,,False,protein,6
ARNT,0.0,,False,protein,43
PLA2G12A,0.0,,False,protein,9
OR8D2,0.0,,False,protein,1
SLC7A5,0.0,,False,protein,4
MTCH2,0.0,,False,protein,7
ZFP57,0.0,,False,protein,4
STK4,0.0,,False,protein,64
INPP5A,0.0,,False,protein,2
LPIN1,0.0,,False,protein,4
IPO13,0.0,,False,protein,21
TOR1B,0.0,,False,protein,5
SDPR,0.0,,False,protein,9
STAP2,0.0,,False,protein,15
TCAP,0.0,,False,protein,30
ATXN7L2,0.0,,False,protein,6
TLR2,0.0,,False,protein,38
SELPLG,0.0,,False,protein,16
TMPRSS13,0.0,,False,protein,4
NSUN4,0.0,,False,protein,6
CREB3L3,0.0,,False,protein,14
DNAL4,0.0,,False,protein,9
FAM107B,0.0,,False,protein,2
RIF1,0.0,,False,protein,132
ZSCAN18,0.0,,False,protein,4
TIMM9,0.0,,False,protein,18
TCEB1,0.0,,False,protein,123
ACTB,0.0,,False,protein,281
ATG5,0.0,,False,protein,79
GNAS,0.0,,False,protein,53
GPD1,0.0,,False,protein,4
ASCL2,0.0,,False,protein,9
ALPI,0.0,,False,protein,8
MAGEB6,0.0,,False,protein,4
IL36RN,0.0,,False,protein,7
NR2C1,0.0,,False,protein,28
C11ORF58,0.0,,False,protein,43
MAD2L1,0.0,,False,protein,47
MYCN,0.0,,False,protein,22
CSF2RA,0.0,,False,protein,10
HAUS4,0.0,,False,protein,4
PUS7,0.0,,False,protein,8
ARHGAP17,0.0,,False,protein,29
CD36,0.0,,False,protein,18
C16ORF70,0.0,,False,protein,5
CLIC1,0.0,,False,protein,37
GSKIP,0.0,,False,protein,6
GPBP1L1,0.0,,False,protein,5
ZNF26,0.0,,False,protein,6
AMER3,0.0,,False,protein,3
EPHA4,0.0,,False,protein,22
SOCS7,0.0,,False,protein,15
TUBA3D,0.0,,False,protein,56
ARHGEF39,0.0,,False,protein,4
SEC22C,0.0,,False,protein,1
EGR2,0.0,,False,protein,17
WDR36,0.0,,False,protein,22
ADAM10,3.3873,ECM Regulators,True,protein,25
TP53BP1,0.0,,False,protein,128
KRT35,0.0,,False,protein,6
ZNF625,0.0,,False,protein,7
STXBP1,0.0,,False,protein,31
MTRNR2L1,0.0,,False,protein,9
SOCS2,0.0,,False,protein,23
EDF1,0.0,,False,protein,21
MARCH5,0.0,,False,protein,26
CYP17A1,0.0,,False,protein,16
ANKS4B,0.0,,False,protein,2
TSKU,0.0,,False,protein,1
ALDH5A1,0.0,,False,protein,8
HTR1B,0.0,,False,protein,5
COQ6,0.0,,False,protein,5
KCTD10,0.0,,False,protein,15
ORAI2,0.0,,False,protein,8
NPIPA8,0.0,,False,protein,2
LRR1,0.0,,False,protein,20
GRM1,0.0,,False,protein,16
MAPK8IP3,0.0,,False,protein,27
MGC13033,0.0,,False,protein,3
CYB5R3,0.0,,False,protein,12
CCDC53,0.0,,False,protein,34
ZMYM6NB,0.0,,False,protein,1
UTP20,0.0,,False,protein,15
RCHY1,0.0,,False,protein,75
ANK2,0.0,,False,protein,23
REXO2,0.0,,False,protein,5
POLM,0.0,,False,protein,10
CD2,0.0,,False,protein,19
SZT2,0.0,,False,protein,4
APOA2,0.0,,False,protein,18
CAPN11,0.0,,False,protein,4
CCL5,0.0,,False,protein,34
SNRNP35,0.0,,False,protein,5
RPA1,0.0,,False,protein,448
KIAA0319L,0.0,,False,protein,2
CDH18,0.0,,False,protein,5
MOXD1,0.0,,False,protein,3
GRIN3A,0.0,,False,protein,6
SNX4,0.0,,False,protein,24
PDCD6,0.0,,False,protein,53
BGN,0.0,,False,protein,19
TNS3,0.0,,False,protein,19
N4BP3,0.0,,False,protein,3
NUDT9,0.0,,False,protein,3
CWF19L2,0.0,,False,protein,27
COL1A2,0.0,,False,protein,39
MMP10,0.0,,False,protein,3
MAP3K5,0.0,,False,protein,86
NEDD8,0.0,,False,protein,730
CDC73,0.0,,False,protein,74
ITGA5,0.0,,False,protein,40
SMAD7,0.0,,False,protein,89
CLN3,0.0,,False,protein,87
HECTD3,0.0,,False,protein,13
PGS1,0.0,,False,protein,2
PCM1,0.0,,False,protein,43
MLF2,0.0,,False,protein,106
CPSF6,0.0,,False,protein,71
AGK,0.0,,False,protein,12
CCDC126,0.0,,False,protein,1
COMP,0.0,,False,protein,8
NFE2,0.0,,False,protein,24
DPEP1,0.0,,False,protein,2
BHLHA15,0.0,,False,protein,2
ACAA2,0.0,,False,protein,21
ESF1,0.0,,False,protein,9
RNF208,0.0,,False,protein,4
EMC7,0.0,,False,protein,13
FAM193B,0.0,,False,protein,11
FBXW11,0.0,,False,protein,140
TTC27,0.0,,False,protein,13
CSF3R,0.0,,False,protein,23
XRCC6,0.0,,False,protein,246
SLC1A3,0.0,,False,protein,3
ADORA2B,0.0,,False,protein,7
SRF,3.0008,TF,True,protein,77
PODXL,0.0,,False,protein,5
RNF10,0.0,,False,protein,36
CARD14,0.0,,False,protein,4
GRID2,0.0,,False,protein,11
FABP2,0.0,,False,protein,3
OSBP2,0.0,,False,protein,4
OGFOD1,0.0,,False,protein,32
ZNF627,0.0,,False,protein,1
FSTL1,3.0935,Secreted Factors,True,protein,14
CFHR5,0.0,,False,protein,1
SH3BGRL3,0.0,,False,protein,5
DGCR2,0.0,,False,protein,3
HPX,0.0,,False,protein,4
NIPBL,0.0,,False,protein,25
ADRA1A,0.0,,False,protein,10
PLOD3,0.0,,False,protein,24
AGT,0.0,,False,protein,23
CEP57L1,0.0,,False,protein,74
BCAS2,0.0,,False,protein,54
KCTD6,0.0,,False,protein,21
HBB,0.0,,False,protein,14
MLXIP,0.0,,False,protein,3
FAM179B,0.0,,False,protein,3
NID1,0.0,,False,protein,21
FBXO4,0.0,,False,protein,13
USP9Y,0.0,,False,protein,6
MEAF6,0.0,,False,protein,16
PCED1A,0.0,,False,protein,10
ADH6,0.0,,False,protein,8
TLK1,0.0,,False,protein,15
IL12A,0.0,,False,protein,6
LATS2,0.0,,False,protein,144
RPL24,0.0,,False,protein,126
RNF24,0.0,,False,protein,2
HIST1H2BN,0.0,,False,protein,11
SNX20,0.0,,False,protein,8
CSRP1,0.0,,False,protein,11
PROM1,0.0,,False,protein,3
CHLR1,0.0,,False,protein,11
LILRB2,0.0,,False,protein,9
RP1,0.0,,False,protein,1
UGT1A7,0.0,,False,protein,9
RSRC1,0.0,,False,protein,12
DDX23,0.0,,False,protein,33
NFATC4,0.0,,False,protein,15
MYO5A,0.0,,False,protein,25
SLC1A7,0.0,,False,protein,2
IRAK1BP1,0.0,,False,protein,4
DTNBP1,0.0,,False,protein,61
FGFR4,0.0,,False,protein,37
YTHDF2,0.0,,False,protein,21
SLC38A2,0.0,,False,protein,4
EPS15L1,0.0,,False,protein,16
CD63,0.0,,False,protein,21
SYPL1,0.0,,False,protein,2
NXT2,0.0,,False,protein,15
TRAPPC10,0.0,,False,protein,16
RPL3L,0.0,,False,protein,2
EIF3L,0.0,,False,protein,54
DUS3L,0.0,,False,protein,16
CLSTN1,0.0,,False,protein,20
PUM2,0.0,,False,protein,10
CCNI,0.0,,False,protein,5
MTMR2,0.0,,False,protein,12
CBWD2,0.0,,False,protein,5
TUBB8,0.0,,False,protein,11
CAMK2N1,0.0,,False,protein,1
GCNT3,0.0,,False,protein,4
C18ORF45,0.0,,False,protein,2
CDS2,0.0,,False,protein,3
MCTS1,0.0,,False,protein,28
BTBD10,0.0,,False,protein,8
ECE1,0.0,,False,protein,20
SLC25A11,0.0,,False,protein,25
MYCBP,0.0,,False,protein,32
NDUFS3,0.0,,False,protein,31
UGT1A4,0.0,,False,protein,9
PNOC,0.0,,False,protein,1
CCT6A,0.0,,False,protein,88
GPM6A,0.0,,False,protein,3
HCST,0.0,,False,protein,3
COPA,0.0,,False,protein,54
TAAR8,0.0,,False,protein,1
LAD1,0.0,,False,protein,3
RNF13,0.0,,False,protein,13
TLE3,0.0,,False,protein,26
DNTT,0.0,,False,protein,8
HNRNPA3,0.0,,False,protein,80
GPRASP2,0.0,,False,protein,53
LDHA,0.0,,False,protein,74
GNB2L1,0.0,,False,protein,183
CCDC101,0.0,,False,protein,41
RPS25,0.0,,False,protein,111
LOC100996750,0.0,,False,protein,12
CHP2,0.0,,False,protein,5
AP1S2,0.0,,False,protein,7
CARD9,0.0,,False,protein,67
MMP7,0.0,,False,protein,15
IL20RA,0.0,,False,protein,4
TMSB4X,0.0,,False,protein,36
PRRC2B,0.0,,False,protein,13
PHF3,0.0,,False,protein,6
ADH1B,0.0,,False,protein,6
MRPL21,0.0,,False,protein,11
MRPS6,0.0,,False,protein,10
SH3GLB2,0.0,,False,protein,26
PRDM10,0.0,,False,protein,3
PYCARD,0.0,,False,protein,44
NDUFS1,0.0,,False,protein,40
CCDC57,0.0,,False,protein,44
PLEKHB2,0.0,,False,protein,13
MTSS1,0.0,,False,protein,10
FICD,0.0,,False,protein,4
NTNG1,0.0,,False,protein,2
PDZD11,0.0,,False,protein,8
ELF5,0.0,,False,protein,8
SAMM50,0.0,,False,protein,26
PRKAG3,0.0,,False,protein,9
PKN2,0.0,,False,protein,26
FBL,0.0,,False,protein,130
WIBG,0.0,,False,protein,51
MBNL1,0.0,,False,protein,22
BET1L,0.0,,False,protein,7
IFFO1,0.0,,False,protein,7
DDIT3,0.0,,False,protein,76
BOLL,0.0,,False,protein,10
FAM184A,0.0,,False,protein,7
PDS5A,0.0,,False,protein,29
GNPTG,0.0,,False,protein,2
MUTYH,0.0,,False,protein,21
SCN1A,0.0,,False,protein,4
BCL2L12,0.0,,False,protein,4
SIGLEC1,0.0,,False,protein,3
TSSK1B,0.0,,False,protein,6
GTF3C4,0.0,,False,protein,43
HES6,0.0,,False,protein,5
RGS9,0.0,,False,protein,13
MZT2B,0.0,,False,protein,12
COX15,0.0,,False,protein,12
LOXL2,0.0,,False,protein,12
ORM2,0.0,,False,protein,3
CDY2B,0.0,,False,protein,1
RDH12,0.0,,False,protein,4
PTPN18,0.0,,False,protein,11
KHDRBS1,0.0,,False,protein,147
KIAA0753,0.0,,False,protein,7
LARP7,0.0,,False,protein,32
EIF4E2,0.0,,False,protein,59
KIF3B,0.0,,False,protein,13
PPP2R5C,0.0,,False,protein,33
CST3,0.0,,False,protein,10
CEP104,0.0,,False,protein,1
PSMD7,0.0,,False,protein,76
BCAS3,0.0,,False,protein,19
C1S,0.0,,False,protein,5
MC5R,0.0,,False,protein,5
FUBP1,0.0,,False,protein,63
CCDC97,0.0,,False,protein,3
GTF2H1,0.0,,False,protein,56
BBS2,0.0,,False,protein,25
ARHGAP10,0.0,,False,protein,7
TFF2,0.0,,False,protein,2
LAMC2,0.0,,False,protein,10
ZBTB3,0.0,,False,protein,22
RPSA,0.0,,False,protein,162
MCF2L,0.0,,False,protein,9
MIA3,0.0,,False,protein,10
CIT,0.0,,False,protein,17
AP4S1,0.0,,False,protein,5
SLC30A5,0.0,,False,protein,11
TGM3,0.0,,False,protein,10
GOT2,0.0,,False,protein,35
MAOB,0.0,,False,protein,3
FBXO8,0.0,,False,protein,4
PPAT,0.0,,False,protein,18
RIC8A,0.0,,False,protein,31
SH2D4A,0.0,,False,protein,47
GSG2,0.0,,False,protein,4
PKP1,0.0,,False,protein,21
HDAC3,0.0,,False,protein,204
UPP2,0.0,,False,protein,2
RNF181,0.0,,False,protein,20
GLO1,0.0,,False,protein,11
TRPT1,0.0,,False,protein,2
SHBG,0.0,,False,protein,62
GCHFR,0.0,,False,protein,2
RPS6KB1,0.0,,False,protein,69
CAPG,0.0,,False,protein,4
NDUFA5,0.0,,False,protein,14
DVL1,0.0,,False,protein,55
KLK7,0.0,,False,protein,9
RAD18,0.0,,False,protein,41
ADGRB2,0.0,,False,protein,8
KLC2,0.0,,False,protein,31
WDR13,0.0,,False,protein,2
MYO7A,0.0,,False,protein,15
MRPL51,0.0,,False,protein,18
CSNK1G2,0.0,,False,protein,12
ILK,0.0,,False,protein,156
RAMP1,0.0,,False,protein,5
GM2A,0.0,,False,protein,3
SHANK2,0.0,,False,protein,27
CCL17,0.0,,False,protein,4
TCOF1,0.0,,False,protein,46
NPAS4,0.0,,False,protein,3
GPR135,0.0,,False,protein,3
XXYLT1,0.0,,False,protein,1
CHM,0.0,,False,protein,13
MED31,0.0,,False,protein,72
ANKRD27,0.0,,False,protein,5
RAD23A,0.0,,False,protein,144
DCP1A,0.0,,False,protein,33
SREBF1,0.0,,False,protein,57
AMER2,0.0,,False,protein,1
RASAL3,0.0,,False,protein,3
TES,0.0,,False,protein,26
LOC100653061,0.0,,False,protein,5
YEATS2,0.0,,False,protein,19
DARS2,0.0,,False,protein,9
ATAD3C,0.0,,False,protein,1
TRIM38,0.0,,False,protein,26
RPL18A,0.0,,False,protein,112
RASSF2,0.0,,False,protein,26
ADCK5,0.0,,False,protein,4
MYH14,0.0,,False,protein,26
AQR,0.0,,False,protein,16
STX1B,0.0,,False,protein,7
ICK,0.0,,False,protein,18
NCDN,0.0,,False,protein,22
SDCBP,0.0,,False,protein,179
FAM57A,0.0,,False,protein,3
LTBP2,5.1604,ECM Glycoproteins,True,protein,5
CNTLN,0.0,,False,protein,3
ASB12,0.0,,False,protein,28
PRKRIP1,0.0,,False,protein,4
RUFY3,0.0,,False,protein,2
TRMT61B,0.0,,False,protein,4
BIRC6,0.0,,False,protein,30
PLAC8,0.0,,False,protein,3
KRT76,0.0,,False,protein,8
C12ORF75,0.0,,False,protein,1
BTAF1,0.0,,False,protein,8
LEO1,0.0,,False,protein,31
GNMT,0.0,,False,protein,19
SELV,0.0,,False,protein,6
SLC6A8,0.0,,False,protein,1
SLC5A5,0.0,,False,protein,1
DUSP15,0.0,,False,protein,8
SRI,0.0,,False,protein,23
U2AF1,0.0,,False,protein,108
AKAP5,0.0,,False,protein,11
SEC24D,0.0,,False,protein,23
ZNF784,0.0,,False,protein,2
PODXL2,0.0,,False,protein,1
PAX5,0.0,,False,protein,14
RNF40,0.0,,False,protein,34
MUS81,0.0,,False,protein,10
TIMM17A,0.0,,False,protein,9
BTF3L4,0.0,,False,protein,19
GAD2,0.0,,False,protein,10
CELA2B,0.0,,False,protein,1
CCDC27,0.0,,False,protein,1
WDR6,0.0,,False,protein,19
HPRT1,0.0,,False,protein,34
HGS,0.0,,False,protein,188
TAF5,0.0,,False,protein,29
IRAK3,0.0,,False,protein,20
FCGR2B,0.0,,False,protein,20
OBFC1,0.0,,False,protein,31
SPRR1A,0.0,,False,protein,2
ZNF510,0.0,,False,protein,22
IL31RA,0.0,,False,protein,3
WNT7A,0.0,,False,protein,4
COL14A1,0.0,,False,protein,3
ROBO4,0.0,,False,protein,10
RGAG1,0.0,,False,protein,2
NR4A2,0.0,,False,protein,27
RBBP6,0.0,,False,protein,54
BCL9,0.0,,False,protein,6
PNN,0.0,,False,protein,44
PSMD5,0.0,,False,protein,28
EEF1B2,0.0,,False,protein,59
CENPJ,0.0,,False,protein,24
SPP1,10.6365,ECM Glycoproteins,True,protein,81
ID1,0.0,,False,protein,28
PDXDC1,0.0,,False,protein,15
CLIP2,0.0,,False,protein,5
PREX2,0.0,,False,protein,4
CD247,0.0,,False,protein,31
CBFB,0.0,,False,protein,30
PRKG1,0.0,,False,protein,37
HIST1H2AD,0.0,,False,protein,20
COBL,0.0,,False,protein,5
POU3F3,0.0,,False,protein,6
ANKRD12,0.0,,False,protein,8
TRAM2,0.0,,False,protein,4
XK,0.0,,False,protein,8
PAICS,0.0,,False,protein,52
MLLT1,0.0,,False,protein,27
CALCRL,0.0,,False,protein,6
VDAC3,0.0,,False,protein,46
TRAK2,0.0,,False,protein,4
RET,0.0,,False,protein,43
CCDC87,0.0,,False,protein,12
FKBP11,0.0,,False,protein,2
USP37,0.0,,False,protein,17
EGFLAM,0.0,,False,protein,2
WNT8A,0.0,,False,protein,1
KCTD17,0.0,,False,protein,17
BPNT1,0.0,,False,protein,3
TSSK4,0.0,,False,protein,3
PIH1D3,0.0,,False,protein,6
C1ORF94,0.0,,False,protein,61
TMEM201,0.0,,False,protein,4
B2M,0.0,,False,protein,27
ZBTB14,0.0,,False,protein,39
HPCAL1,0.0,,False,protein,18
GORAB,0.0,,False,protein,11
ARHGAP23,0.0,,False,protein,4
NCOA6,0.0,,False,protein,84
UTY,0.0,,False,protein,4
EPHA2,0.0,,False,protein,46
CCR4,0.0,,False,protein,8
HEY1,0.0,,False,protein,13
FAM83G,0.0,,False,protein,5
C1ORF168,0.0,,False,protein,1
ZNF217,0.0,,False,protein,9
LCE3C,0.0,,False,protein,17
ZADH2,0.0,,False,protein,3
DCUN1D1,0.0,,False,protein,215
ATP6V0E2,0.0,,False,protein,1
ACY3,0.0,,False,protein,14
EIF4G2,0.0,,False,protein,32
LCK,0.0,,False,protein,146
LSM3,0.0,,False,protein,37
TRIM31,0.0,,False,protein,18
IER3,0.0,,False,protein,13
CMAS,0.0,,False,protein,5
IL1RN,0.0,,False,protein,5
DSTN,0.0,,False,protein,72
LIMD1,0.0,,False,protein,23
KRTAP10-8,0.0,,False,protein,162
LHX1,0.0,,False,protein,5
TBC1D23,0.0,,False,protein,10
MDFI,0.0,,False,protein,228
FAM110A,0.0,,False,protein,21
GBF1,0.0,,False,protein,23
DMTN,0.0,,False,protein,13
EPB41L4A,0.0,,False,protein,2
S100A5,0.0,,False,protein,1
SLC6A5,0.0,,False,protein,3
THEMIS,0.0,,False,protein,2
KCNJ12,0.0,,False,protein,17
IPO11,0.0,,False,protein,47
ZNF415,0.0,,False,protein,2
ALKBH3,0.0,,False,protein,8
FLVCR1,0.0,,False,protein,1
RAB11FIP3,0.0,,False,protein,13
GTF2F1,0.0,,False,protein,65
EIF4A1,0.0,,False,protein,77
WASH1,0.0,,False,protein,12
RBM10,0.0,,False,protein,51
U2AF2,0.0,,False,protein,143
TSPY3,0.0,,False,protein,6
PTK2,0.0,,False,protein,138
ATG4C,0.0,,False,protein,9
ZNF492,0.0,,False,protein,1
FXR1,0.0,,False,protein,33
SEMG2,0.0,,False,protein,9
WBP1,0.0,,False,protein,7
TAP2,0.0,,False,protein,13
FUCA1,0.0,,False,protein,6
LOC102724127,0.0,,False,protein,1
PCYT1B,0.0,,False,protein,5
NME7,0.0,,False,protein,33
CACNA1C,0.0,,False,protein,21
PTPRO,0.0,,False,protein,31
APEX1,0.0,,False,protein,83
TMX3,0.0,,False,protein,3
PAAF1,0.0,,False,protein,37
MBIP,0.0,,False,protein,52
NUDT1,0.0,,False,protein,11
MRPS11,0.0,,False,protein,12
NEK1,0.0,,False,protein,16
PIP4K2B,0.0,,False,protein,8
C5ORF42,0.0,,False,protein,3
CDCA7,0.0,,False,protein,1
ATP6V1C1,0.0,,False,protein,44
MLC1,0.0,,False,protein,11
ASCC1,0.0,,False,protein,11
LIMD2,0.0,,False,protein,1
WFDC5,0.0,,False,protein,7
SLC6A3,0.0,,False,protein,16
HRNR,0.0,,False,protein,16
STX5,0.0,,False,protein,35
ZBTB22,0.0,,False,protein,10
LAMC1,0.0,,False,protein,19
ISCA2,0.0,,False,protein,1
PLXND1,0.0,,False,protein,5
GLRA2,0.0,,False,protein,6
ZNF226,0.0,,False,protein,3
RPS6KA4,0.0,,False,protein,13
GHRL,0.0,,False,protein,10
TMEM159,0.0,,False,protein,5
MYBPC3,0.0,,False,protein,12
FANCC,0.0,,False,protein,59
IGF2BP1,0.0,,False,protein,62
P4HA1,0.0,,False,protein,13
MAL2,0.0,,False,protein,16
HLA-DQB1,0.0,,False,protein,6
AREG,0.0,,False,protein,9
