nodes,C3L.00001_mem,C3L.00001_trx,C3L.00009_mem,C3L.00009_trx,C3L.00080_mem,C3L.00080_trx,C3L.00083_mem,C3L.00083_trx,C3L.00093_mem,C3L.00093_trx,C3L.00094_mem,C3L.00094_trx,C3L.00095_mem,C3L.00095_trx,C3L.00140_mem,C3L.00140_trx,C3L.00144_mem,C3L.00144_trx,C3L.00263_mem,C3L.00263_trx,C3L.00279_mem,C3L.00279_trx,C3L.00368_mem,C3L.00368_trx,C3L.00412_mem,C3L.00412_trx,C3L.00422_mem,C3L.00422_trx,C3L.00510_mem,C3L.00510_trx,C3L.00604_mem,C3L.00604_trx,C3L.00893_mem,C3L.00893_trx,C3L.00913_mem,C3L.00913_trx,C3L.00973_mem,C3L.00973_trx,C3L.01330_mem,C3L.01330_trx,C3L.01632_mem,C3L.01632_trx,C3L.01682_mem,C3L.01682_trx,C3L.01683_mem,C3L.01683_trx,C3L.01889_mem,C3L.01889_trx,C3L.01890_mem,C3L.01890_trx,C3L.01924_mem,C3L.01924_trx,C3L.02219_mem,C3L.02219_trx,C3L.02345_mem,C3L.02345_trx,C3L.02348_mem,C3L.02348_trx,C3L.02350_mem,C3L.02350_trx,C3L.02365_mem,C3L.02365_trx,C3L.02508_mem,C3L.02508_trx,C3L.02549_mem,C3L.02549_trx,C3N.00167_mem,C3N.00167_trx,C3N.00169_mem,C3N.00169_trx,C3N.00175_mem,C3N.00175_trx,C3N.00180_mem,C3N.00180_trx,C3N.00199_mem,C3N.00199_trx,C3N.00203_mem,C3N.00203_trx,C3N.00217_mem,C3N.00217_trx,C3N.00223_mem,C3N.00223_trx,C3N.00293_mem,C3N.00293_trx,C3N.00433_mem,C3N.00433_trx,C3N.00546_mem,C3N.00546_trx,C3N.00547_mem,C3N.00547_trx,C3N.00549_mem,C3N.00549_trx,C3N.00550_mem,C3N.00550_trx,C3N.00551_mem,C3N.00551_trx,C3N.00552_mem,C3N.00552_trx,C3N.00556_mem,C3N.00556_trx,C3N.00559_mem,C3N.00559_trx,C3N.00560_mem,C3N.00560_trx,C3N.00572_mem,C3N.00572_trx,C3N.00574_mem,C3N.00574_trx,C3N.00578_mem,C3N.00578_trx,C3N.00579_mem,C3N.00579_trx,C3N.00580_mem,C3N.00580_trx,C3N.00704_mem,C3N.00704_trx,C3N.00737_mem,C3N.00737_trx,C3N.00738_mem,C3N.00738_trx,C3N.00959_mem,C3N.00959_trx,C3N.01016_mem,C3N.01016_trx,C3N.01021_mem,C3N.01021_trx,C3N.01023_mem,C3N.01023_trx,C3N.01024_mem,C3N.01024_trx,C3N.01030_mem,C3N.01030_trx,C3N.01071_mem,C3N.01071_trx,C3N.01072_mem,C3N.01072_trx,C3N.01405_mem,C3N.01405_trx,C3N.01410_mem,C3N.01410_trx,C3N.01413_mem,C3N.01413_trx,C3N.01414_mem,C3N.01414_trx,C3N.01415_mem,C3N.01415_trx,C3N.01416_mem,C3N.01416_trx,C3N.01488_mem,C3N.01488_trx,C3N.01489_mem,C3N.01489_trx,C3N.01799_mem,C3N.01799_trx,C3N.01823_mem,C3N.01823_trx,C3N.02000_mem,C3N.02000_trx,C3N.02002_mem,C3N.02002_trx,C3N.02003_mem,C3N.02003_trx,C3N.02067_mem,C3N.02067_trx,C3N.02087_mem,C3N.02087_trx,C3N.02089_mem,C3N.02089_trx,C3N.02145_mem,C3N.02145_trx,C3N.02149_mem,C3N.02149_trx,C3N.02155_mem,C3N.02155_trx,C3N.02158_mem,C3N.02158_trx,C3N.02379_mem,C3N.02379_trx,C3N.02380_mem,C3N.02380_trx,C3N.02421_mem,C3N.02421_trx,C3N.02423_mem,C3N.02423_trx,C3N.02424_mem,C3N.02424_trx,C3N.02433_mem,C3N.02433_trx,C3N.02529_mem,C3N.02529_trx,C3N.02572_mem,C3N.02572_trx,C3N.02582_mem,C3N.02582_trx,C3N.02586_mem,C3N.02586_trx,C3N.02587_mem,C3N.02587_trx,C3N.02588_mem,C3N.02588_trx,C3N.02729_mem,C3N.02729_trx
CIITA,0,NA,1,-1.1857440774376462,1,-0.8317102752153894,1,1.7167655115227805,1,-0.5392835574813742,1,-1.4075768807004898,1,0.1971635100671278,0,NA,1,-0.15746153096979504,1,0.4761099828267483,1,0.6376364269936164,0,NA,1,0.03398159721919388,0,NA,1,0.34615569136306795,0,NA,1,0.798926375634618,1,-0.5775958326717587,1,0.7535192346682366,0,NA,1,-2.3992026206590222,0,NA,1,1.7929170708518165,0,NA,1,-0.9576441427393384,1,0.00453790424880614,0,NA,1,-1.0155855465766483,1,0.5652687960784458,0,NA,1,-1.37482225036797,1,-0.8035673076372674,1,-0.5088938824075198,1,-0.17886437606071973,1,0.9156369176497708,1,0.10587623708263144,1,-2.9284796075484083,1,0.2442261197145755,0,NA,1,-1.1176333659880735,0,NA,1,0.6170613162432249,1,1.657168639004405,1,0.6942771054386605,1,0.2617267886287019,1,-2.9154723536257467,1,-0.5120865720067184,1,0.05585743336185166,1,0.924505499869767,1,0.11900173876822652,0,NA,0,NA,1,-0.28587860151534317,1,-1.4493183410159396,1,-0.22651822452283404,1,1.4980071500962018,0,NA,0,NA,0,NA,0,NA,0,NA,1,-0.8367949290215204,1,-0.1664483609527248,1,0.6662523856234716,1,-0.03058168134237972,1,-0.6363649708496018,1,-1.4693022129516649,1,1.8617372688789888,1,-0.5113770854291187,0,NA,1,0.7318798940514454,0,NA,0,NA,1,0.512766789336067,1,0.9609258108532192,1,0.5775665634235077,1,0.8543845764503288,1,-0.3440565008785201,1,0.20390363255432511,0,NA,1,1.4166526891981015,0,NA,1,0.8851289948129833,1,-1.9470231752021383,1,-0.43380655294488363,1,-1.664056278502786,1,-2.1171817060631364,0,NA,0,NA,1,0.6086657250749617,1,-0.09183402254182171,1,1.2502780867509693,0,NA,0,NA,0,NA,1,-0.21481169599243877,0,NA,1,1.647235826918009,0,NA,1,-0.05695093247650238,1,0.5623126020051137
LAMA4,0,NA,1,1.177881554480947,1,-1.957311357494081,0,NA,0,NA,0,NA,0,NA,1,-1.6649518704258994,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0.34507685372014796,0,NA,1,0.5243092494475867,1,0.204622165415851,0,NA,0,NA,1,1.6310005924017634,1,0.07348023361868807,0,NA,0,NA,0,NA,0,NA,1,-0.3649826629138544,1,0.2369878109816241,0,NA,0,NA,1,-0.24055812925298312,1,-0.47047634728153725,1,0.416067538569602,0,NA,0,NA,1,-0.04926495050810992,0,NA,0,NA,0,NA,1,-0.3874248794146488,0,NA,0,NA,0,NA,0,NA,1,-0.27216043412144936,0,NA,1,0.02187840248080493,0,NA,0,NA,0,NA,1,-1.199314045069266,0,NA,0,NA,1,-0.29903002666661876,0,NA,0,NA,0,NA,0,NA,1,0.3775951674253819,0,NA,1,1.7168000867789526,0,NA,0,NA,0,NA,0,NA,1,1.1812402535490936,0,NA,0,NA,1,-0.16773542672999503,0,NA,0,NA,0,NA,0,NA,0,NA,1,-0.517345466096123,0,NA,1,-0.00514385820382536,1,-1.46770463424204,0,NA,1,-0.7145927022799823,1,-0.09521806048592858,0,NA,1,0.284314934214593,0,NA,1,-0.7524544008663584,1,-1.9505939593577888,0,NA,0,NA,0,NA,0,NA,0,NA,1,-0.2068184704320598,1,-0.43261464869516186,1,-0.13491177674583807,1,-0.8683295187174025,0,NA,1,-3.0223242983753527,1,-0.3604026187300184,0,NA
PTPN6,0,NA,1,0.4888640927426448,1,-1.1845026903810782,1,1.25325593624671,1,0.04021836419001103,0,NA,1,0.4830223514854497,0,NA,1,-0.33891064340199445,1,1.078295785593695,1,0.3171168997810904,1,-0.1642425798118412,0,NA,0,NA,1,0.6232241416581479,0,NA,1,-0.00301052111323798,1,-0.9879280970764426,1,0.9868725349185818,0,NA,1,-0.7551347079771922,0,NA,1,2.192900017466646,0,NA,0,NA,1,0.34457308368990874,1,1.740165070033975,1,0.06300115509307326,1,0.2998837630723616,0,NA,1,-1.3489477067711393,1,0.5408555899316878,1,-0.6476466688447892,0,NA,1,-0.7913535037718045,1,-0.583971689141356,0,NA,0,NA,0,NA,0,NA,1,1.166798165640212,0,NA,1,2.412841575800065,1,0.7225337430304752,1,-0.7983635932804412,0,NA,1,-0.9160746796129337,1,0.04664427957292694,0,NA,1,0.4225603294734719,0,NA,0,NA,0,NA,0,NA,1,0.2090446865229666,0,NA,1,-1.3609232763483914,1,-1.2613215879132025,0,NA,1,-0.07574019976532424,0,NA,1,-1.4897336710695583,1,-0.6958410342166533,1,-0.2287938207038543,0,NA,1,0.5087260130171108,0,NA,1,-0.8413003915208285,0,NA,1,-1.7236954084202478,0,NA,1,-0.12481082632577097,0,NA,1,1.004981932815888,1,1.0698252607707628,1,0.7140632182075404,1,0.7660547153965833,1,0.31273559383819344,0,NA,0,NA,1,2.004503861922082,1,1.3417583162932245,1,2.4943338663379455,0,NA,0,NA,1,0.13631500787088033,0,NA,0,NA,1,-0.25186869866977823,1,-0.11137482143421833,0,NA,1,0.6167982262752321,1,1.6069733693699109,0,NA,0,NA,1,-0.3850603993338398,0,NA,0,NA,0,NA,1,-0.8188096876806253,1,0.13397831136800228
PLAT,0,NA,1,-0.23932282317731288,0,NA,0,NA,0,NA,0,NA,1,-0.3918571425351708,1,-1.4578805415452396,0,NA,1,0.7594798238386871,0,NA,0,NA,1,-0.3561997691787882,0,NA,0,NA,0,NA,0,NA,1,-0.22803132161445835,0,NA,0,NA,1,-0.03125544642553332,1,-0.2771592582388073,0,NA,0,NA,0,NA,0,NA,0,NA,1,-0.2888469528389546,1,0.4068680206477947,1,-0.5347507646522291,0,NA,0,NA,0,NA,1,0.29428316588366166,1,-0.2673864966522431,0,NA,0,NA,0,NA,0,NA,0,NA,1,-0.5117715684892268,0,NA,1,1.0689065859646278,0,NA,0,NA,1,1.4848432429495402,0,NA,1,0.15614386021412094,0,NA,0,NA,0,NA,0,NA,1,0.8041175727070475,0,NA,0,NA,0,NA,0,NA,0,NA,1,-0.3565959622160816,1,0.13547579010199567,0,NA,1,-0.01765281881180229,1,0.406669924129148,1,-1.413176760503997,1,-0.5074794772518845,1,1.1548804750572388,0,NA,0,NA,0,NA,0,NA,1,-0.19270410912248656,0,NA,0,NA,1,0.7606684029505666,0,NA,0,NA,1,-0.8365838268967176,0,NA,0,NA,1,-1.115965950361262,0,NA,0,NA,1,-0.06810139889379488,0,NA,0,NA,0,NA,1,-0.6246205519448892,0,NA,1,-0.1133334373180949,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,1.9769149952676168,0,NA
DLG1,0,NA,1,0.8710091701958912,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0.5705285712277811,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,-0.0998820102537272,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,-0.2239387719898621,1,-0.576226370780064,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
DNMT3L,0,NA,1,NA,0,NA,0,NA,1,NA,0,NA,1,NA,1,NA,1,NA,0,NA,1,NA,1,NA,0,NA,1,NA,1,NA,1,NA,1,NA,0,NA,1,NA,1,NA,1,NA,0,NA,1,NA,0,NA,0,NA,1,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,1,NA,0,NA,1,NA,1,NA,1,NA,0,NA,0,NA,0,NA,1,NA,0,NA,1,NA,1,NA,1,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,0,NA,1,NA,1,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,0,NA,1,NA,0,NA,1,NA,0,NA,1,NA,1,NA,1,NA,0,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,0,NA
CLEC4A,0,NA,1,0.9497767383971838,0,NA,0,NA,1,1.2670507032854554,0,NA,1,1.0454827626115846,0,NA,0,NA,0,NA,0,NA,1,0.3186266556341691,0,NA,0,NA,1,-2.1670400117212023,0,NA,1,0.6613844731239087,1,0.49106739157076645,1,1.1264647831006926,0,NA,0,NA,0,NA,1,2.2177399822790944,0,NA,0,NA,1,0.25491702413050016,1,0.9211781926999812,1,0.4408075711623166,1,0.4351444928064349,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0.6670475514797904,0,NA,1,1.5044752633557954,0,NA,0,NA,0,NA,1,-0.8364997520067986,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,-0.23593029236554508,0,NA,0,NA,0,NA,0,NA,1,0.09861606150816574,0,NA,0,NA,0,NA,0,NA,1,0.19545470139374269,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,1.6444948757049702,0,NA,1,0.5266032082539243,0,NA,0,NA,0,NA,1,1.6771991532101866,1,0.47436131042091606,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0.18342065988749384,1,-0.8142721694599628,0,NA,1,0.743782263201987,1,2.196220284526744,0,NA,0,NA,1,0.171386618381245,0,NA,0,NA,0,NA,0,NA,1,-0.6646253239057893
TFCP2,0,NA,1,0.9563924831129887,1,1.8904647627636249,1,-0.7843895687171616,0,NA,1,-1.899476114204364,0,NA,1,0.6098311250226877,1,0.4104495905565105,1,-0.30563221141110525,1,-0.01997284930320085,0,NA,1,0.9532507134789762,1,-0.5091222138602219,1,0.8853401544668594,1,-0.13017646108086936,1,0.3843487351354833,1,0.0887807149510785,1,0.02836206814314516,1,-0.4530537096224604,1,-0.3264162259130339,1,0.27777024216629087,0,NA,0,NA,0,NA,1,-0.06009083078366789,1,-0.8174989871679087,1,0.3357721431019061,0,NA,1,-0.5620489484639709,1,-0.15869406237421357,0,NA,1,0.16925835249924376,0,NA,0,NA,1,0.6105561487843834,1,1.6751327055401528,1,-0.6065170725146086,1,0.4926189502152992,1,-5.445809007242769,1,-1.0690822324761402,0,NA,0,NA,1,0.8531974343650403,0,NA,1,1.115656036098699,1,-0.15361889604234727,1,-0.21645428872259656,1,0.8792982897860664,1,0.21614322242219955,1,0.861172695743687,1,0.08394722320644336,1,-1.8646749736429944,1,-0.12630966768516105,1,0.8024457710463762,1,-1.086724477344056,1,0.02667034603252378,1,-1.2227872699555196,0,NA,0,NA,0,NA,1,1.7210508771141817,0,NA,1,0.559562810878488,1,-0.22612127221186576,1,-0.161594157420994,1,0.5498958273892188,1,0.40948289220758366,1,0.15258280598025462,1,0.1484743379973151,1,-0.5328063234089311,1,1.3979319539853583,1,0.3531727133825909,0,NA,1,0.1562079247887307,0,NA,0,NA,1,1.973359146184108,1,0.3316636751189666,0,NA,1,-0.6157007068294144,0,NA,1,0.03754570245795096,1,1.944116521129068,1,0.06557995457683177,1,2.6623733943817696,1,1.7986284196155666,1,1.4177492701383614,1,-0.2019538134886933,1,0.3841070605482521,0,NA,1,-0.3873182218954296,1,-0.8844428478310985,0,NA,1,-0.562290623051202,1,-1.3286407391630175,1,0.29927928042991514,1,-0.4687625577925227,1,-0.5811412408552771,1,-1.3097901213589425,1,0.1820671056225256
CXCR2,0,NA,1,0.942282045065442,0,NA,1,0.6116895290602061,1,0.0385676397637068,0,NA,1,1.7954036215189344,0,NA,0,NA,1,2.052557484399143,1,-1.144593093629494,0,NA,1,1.1214122797062516,0,NA,0,NA,1,-0.4653053150467603,0,NA,1,3.168682719568422,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0.03445697241978709,0,NA,1,1.4595146687436482,0,NA,0,NA,0,NA,0,NA,0,NA,1,-3.529017306988157,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,1.32125395365681,0,NA,0,NA,1,-0.20886291382223013,1,-2.157477337430328,0,NA,1,0.9434678144915726,0,NA,0,NA,0,NA,0,NA,0,NA,1,1.7704234122751146,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0.12307347419928716,1,1.312084003428066,1,-0.6830125816843547,1,0.2607017789255224,0,NA,0,NA,0,NA,1,0.2942195280374832,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,1.494455341166966,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,-0.6901271982411388,0,NA,1,-0.3100485715187155,0,NA,0,NA,0,NA,0,NA,0,NA
PPBP,0,NA,1,0.18850960712424747,0,NA,1,0.7217876023692807,1,0.32395499268048994,0,NA,1,0.33729388990391956,0,NA,0,NA,1,0.3200644809903229,1,-0.4735999038037445,0,NA,1,1.0238024670031016,0,NA,0,NA,1,0.16422169842991924,0,NA,1,0.3908717937513623,1,-0.9851466123222736,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,-0.8879393988065297,1,-1.1669446657299345,1,0.14576955727084148,0,NA,0,NA,1,-0.993761316779072,0,NA,1,1.3698912712126716,1,NA,1,-2.3603313373194452,0,NA,0,NA,0,NA,0,NA,0,NA,1,-1.2908296736925378,1,0.4405591859086379,1,1.3230383947153743,0,NA,0,NA,1,-1.8357792040080725,1,-1.414770260393572,0,NA,1,1.6294995584236722,0,NA,0,NA,0,NA,0,NA,0,NA,1,0.48157629487068426,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,-0.9756982267890107,1,-0.04725540129987257,1,0.03722428111518224,1,0.14365756521046508,1,0.6330839358334734,1,-0.5133387017818788,0,NA,0,NA,0,NA,1,-0.6947477040205227,1,-0.1622478111135228,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0.5452139503741301,1,-1.097471242691238,1,-2.465486310430816,1,-0.29552562587095793,0,NA,0,NA,0,NA,0,NA,1,0.9464924418456404,0,NA,1,0.3881484355682454,1,0.13098561284820687,0,NA,0,NA,0,NA,0,NA
FOSL1,0,NA,1,0.3714478435970911,0,NA,1,0.04870328135743179,1,0.8156661469310124,1,-0.09860000714978562,1,1.4129900284083945,0,NA,1,0.04570855122259636,1,0.8793041622962651,0,NA,0,NA,0,NA,1,0.4015199253677301,0,NA,0,NA,0,NA,1,1.5321553316903875,1,0.2698765798572563,0,NA,1,0.14596962052844067,0,NA,1,1.041019589577378,1,-0.7626190243383985,1,-0.6724027790264813,1,-0.3430448544057271,0,NA,1,-0.0798205535959218,1,-1.515544092404938,1,-0.9101094834790432,1,1.6436466390018647,0,NA,1,1.018184772299258,1,0.5776474914227385,0,NA,0,NA,0,NA,1,-0.13946559544806067,1,3.3553844719048787,1,-0.6685345859356522,0,NA,0,NA,0,NA,1,-0.9689434525863307,1,-0.5732647335212003,1,-0.3508436307985277,1,-0.7826462821151103,1,0.9627198745936604,1,-0.0690894372794282,1,2.307852826823905,0,NA,1,-0.7241866542746771,1,-0.9248335733086506,1,0.8189104379104174,1,-0.3477241202414075,0,NA,1,0.9372646684475592,0,NA,1,-0.36906157245210985,0,NA,1,1.1661119629178995,1,-1.0811834424315168,0,NA,1,-1.4554623190748024,1,0.26781770288955703,1,0.3174803109589111,1,0.5513812125317862,0,NA,1,1.1197560360390928,1,-0.14158686262690243,0,NA,0,NA,1,0.1675566335837127,0,NA,1,0.35472726701092666,0,NA,1,-1.4321283801075433,1,0.01382715332882758,1,-1.1078240625893234,0,NA,1,1.320714906128778,1,-0.32669861908641706,1,0.7299419968213484,1,1.2343044636965477,1,0.06916727061214054,0,NA,1,-0.5567937177796055,1,-0.655869373073744,1,0.2741815044260823,0,NA,1,-0.4345089039404923,1,1.3972053049893662,1,2.552048113235277,0,NA,1,0.4968521679933245,0,NA,1,-0.13129247778840566,0,NA,0,NA,1,0.5461404347958242,1,-1.4239552624478882
CXCL8,0,NA,1,1.4501975752550962,0,NA,1,-0.1750599659027011,1,0.23276619818094005,0,NA,1,1.3673357537788449,0,NA,0,NA,1,1.743019593949936,1,0.4267097119583595,0,NA,1,0.8018487669783909,0,NA,0,NA,1,0.12794953511696378,0,NA,1,1.8408630070803425,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0.40519069849148326,0,NA,1,1.0409549697786986,0,NA,0,NA,0,NA,0,NA,0,NA,1,-1.5135426035424264,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,1.3275664377514524,0,NA,0,NA,1,-0.5695388937853685,1,-0.6106701726904111,0,NA,1,1.0699375398150992,0,NA,0,NA,0,NA,0,NA,0,NA,1,1.0965775337019417,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,-0.678223531421872,1,0.48216884033628454,1,-0.47387462125920304,1,-0.18720867477134304,0,NA,0,NA,0,NA,1,0.9102065335242582,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,1.9147903520792071,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,-0.4846613672501944,0,NA,1,0.4451234500641934,0,NA,0,NA,0,NA,0,NA,0,NA
RUNX1,0,NA,1,-0.5078896511833076,0,NA,1,0.4948961878391918,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0.44535219196255305,1,-0.2206112874955147,0,NA,1,2.739738481629506,0,NA,1,0.9671003966014142,1,0.18130957827892027,1,-1.4286782567200542,1,0.30036879317626686,1,-0.28378948378781643,1,-1.2794701761148295,0,NA,1,0.6683001734074258,1,0.24391168159591187,1,0.6717567312592848,0,NA,1,0.08298971049272232,0,NA,1,-1.360891316625274,1,-1.6354956348562533,1,1.6908652045822266,1,-1.7791348167001506,0,NA,1,0.7693084750784014,0,NA,1,2.110068859615953,1,-1.6735177712266966,1,-0.12709219450356538,1,0.14943243364511352,1,-0.605825456985965,1,0.16421882001139668,0,NA,1,0.4649393531230848,0,NA,1,-1.524309690621472,1,0.02249994808519997,1,-1.1446644198923488,0,NA,1,0.4359426733658269,1,1.3826554627915122,0,NA,1,-1.946393810531747,0,NA,0,NA,1,0.1317655824022815,0,NA,1,-0.7688597689986238,1,0.7401197643293741,0,NA,0,NA,1,-1.62013315551466,1,-0.8836943020770327,0,NA,1,-0.10136004160639694,0,NA,1,0.7020976279589307,1,-0.9299737710935828,1,0.17574067951759206,1,1.5618203781128437,0,NA,1,-0.5589698949941057,1,0.8474650887287575,0,NA,0,NA,0,NA,1,1.244969241692483,0,NA,0,NA,0,NA,0,NA,0,NA,1,0.2133787539044948,0,NA,1,-3.223015843818147,1,0.07281206792891662,1,-1.3885437794401414,1,-0.7938237979287127,1,-0.4187872710020664,1,-0.44855207472640385,0,NA,1,1.0967213160461071,1,1.052170125955488,0,NA,0,NA,0,NA,1,1.1320550185317728,0,NA,1,-0.006112669688519,0,NA,1,-0.6027529611176468,1,0.23219779109794705
FOXA2,0,NA,1,-0.28244001596098567,0,NA,1,-0.02202022494170225,0,NA,1,-1.990284546226898,0,NA,0,NA,0,NA,0,NA,1,0.09953409947914822,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,-0.5780465851020943,1,-0.2181504480913408,0,NA,0,NA,0,NA,1,-0.9743212092976224,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,1.152314974300601,0,NA,1,0.47768220161191777,0,NA,1,0.3536817375355395,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0.4758632772526791,0,NA,1,-0.2263042469431007,0,NA,0,NA,0,NA,1,-0.3508064832565105,0,NA,1,-0.2694566593277989,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0.5491220238592598,0,NA,0,NA,0,NA,0,NA,1,0.4956832806154184,0,NA,0,NA,1,0.8425333394633561,1,0.34189008996530207,0,NA,0,NA,1,-0.3193829969124206,1,-2.038266516393023,0,NA,0,NA,1,1.0650693265867708,0,NA,0,NA,0,NA,1,-0.23069475401712516,0,NA,1,-0.2498248205539463,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0.35317996529850815,0,NA,0,NA,0,NA,1,0.5798555733774314,0,NA,1,0.6536788137506725,0,NA,1,-0.19538253283604215,0,NA,0,NA,0,NA,1,0.5300546788520677,1,0.9523587378435984,0,NA,1,0.5475539856185367,0,NA
CCNA2,0,NA,1,0.5797911372652789,0,NA,0,NA,0,NA,0,NA,1,-0.5910973686020481,0,NA,0,NA,0,NA,0,NA,1,-0.8594585961750826,0,NA,0,NA,1,0.28540581689806743,0,NA,0,NA,1,0.8134209628009724,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,-0.25288199721306487,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,-1.3549925435529244,0,NA,0,NA,0,NA,0,NA,1,-1.2363187670140652,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,-0.7494921288793878,0,NA,0,NA,1,0.9285726816684392,0,NA,0,NA,1,1.1010556726313483,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0.7289894136228722,0,NA,0,NA,0,NA,0,NA,1,1.0763034339962856,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,-1.4587954099236826,1,-0.9677618695703978,0,NA,0,NA,1,-1.0876096653330545,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,-0.12941430884369945
