Hugo_Symbol	C3N-01021	C3L-00893	C3N-02002	C3N-00737	C3L-02345	C3N-02155	C3N-00738	C3N-02588	C3N-01024	C3L-01682	C3N-00223	C3L-02348	C3N-00167	C3N-00294	C3N-02423	C3N-02729	C3N-01071	C3N-01030	C3N-02003	C3N-01016	C3N-02572	C3N-00175	C3L-00412	C3L-01924	C3N-01413	C3N-02586	C3N-01842	C3N-02379	C3L-00279	C3L-00080	C3L-00913	C3N-01415	C3N-02000	C3N-02089	C3N-00559	C3N-01410	C3L-02365	C3N-02149	X11LU013	C3L-00095	C3L-00973	C3L-01330	C3N-01489	C3N-02087	C3N-02433	C3N-00959	C3N-01023	C3N-00560	C3N-02067	C3N-02529	C3N-02380	C3N-02158	C3N-00579	C3N-01416	C3N-00199	X11LU022	C3N-00556	C3N-00293	C3N-01799	C3N-00550	C3N-00203	C3L-00001	C3N-00217	C3L-00093	C3N-01405	C3N-00552	C3L-00009	C3L-00094	C3L-00604	C3N-00546	C3L-01862	C3N-00433	C3N-02421	C3N-02424	X11LU035	C3L-00263	C3L-02219	C3N-01414	C3N-00549	C3N-02587	C3L-01632	C3N-01074	C3N-01823	C3N-00547	C3N-00180	C3N-00578	C3L-00510	C3N-00574	C3N-01488	X11LU016	C3N-00572	C3L-02350	C3N-00704	C3L-01889	C3L-01683	C3L-00422	C3N-00169	C3L-00083	C3N-02145	C3L-01890	C3N-01072	C3N-00551	C3L-02508	C3N-02582	C3N-02422	C3L-02549	C3L-00368
hsa-miR-6879-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-6883-3p	-4.369	-3.2735	-4.1442	-3.9951	-2.686	NA	-2.9389	-6.0429	NA	-1.3956	-2.3684	-3.9014	-0.5228	NA	NA	-2.8295	NA	NA	NA	-5.1136	-4.8246	-3.2207	-3.6672	NA	-3.0568	-6.6622	-4.2328	-4.215	-1.4202	-2.2993	NA	-4.299	-6.5555	-5.176	-3.144	-4.6322	-2.6214	NA	-3.212	-1.393	-4.5367	-3.0126	-4.1773	NA	-3.7503	-3.291	NA	NA	-4.1715	NA	-2.2728	-2.6982	-1.988	NA	NA	NA	-5.5421	-3.6046	-1.7285	-3.6924	NA	-5.354	0.1919	-1.4681	-3.2511	NA	-0.8928	-2.2651	-2.0369	NA	NA	-1.5048	-3.1722	NA	NA	NA	-2.1689	-3.4636	-2.2692	-1.7317	-1.4755	-0.9976	-5.5152	-2.4338	-0.9957	NA	-1.1898	NA	NA	NA	-3.0236	-3.4086	-0.1892	NA	-2.8991	-6.42	-5.9011	-0.6826	NA	2.0955	-1.6372	NA	-2.2905	-2.7279	-2.5793	-5.6178	-1.2616
hsa-miR-5698	NA	-2.8933	-5.4174	-4.4361	NA	NA	-5.2872	-4.182	-5.2121	-4.7415	NA	NA	-6.7405	NA	NA	-5.1799	NA	-6.0377	NA	NA	-3.3625	-3.6766	NA	-2.9752	NA	-2.7695	-4.6693	NA	-0.8585	-0.6107	NA	NA	-2.2052	NA	-3.1418	NA	-1.8782	NA	-2.2405	-0.4563	NA	-6.3275	NA	-5.7753	NA	NA	NA	-5.0663	NA	NA	NA	-6.8541	-1.7328	NA	0.1651	-2.868	NA	-2.0332	NA	-5.5667	NA	NA	-4.3368	NA	NA	-3.6413	-4.2483	-5.5943	NA	NA	-2.2099	NA	NA	NA	-3.5778	NA	-4.0724	-6.7699	-3.3358	NA	NA	NA	NA	-5.7597	NA	NA	1.8528	NA	NA	NA	NA	NA	-1.7959	NA	NA	-6.8145	-4.043	-3.4497	-6.4612	NA	1.0067	-2.0637	NA	NA	-4.0153	NA	-1.0992
hsa-miR-301a-5p	0.4385	0.1441	0.2585	1.3078	-2.6497	2.6051	-0.0283	1.1097	-2.1896	0.4153	-0.1804	0.1719	0.1571	-0.9259	-0.1861	-0.1262	0.4042	0.7807	-0.5369	0.7531	1.1219	1.7423	-1.0738	1.2013	1.2275	-1.5115	1.5193	-0.02	0.2807	2.2939	-0.8056	-0.9941	0.7368	0.5393	0.5187	0.8115	1.4368	-0.7478	0.9614	0.2308	-0.4365	0.967	-0.1656	0.4003	0.0418	-1.453	-0.8923	1.0027	-0.4134	0.9578	-0.1336	1.9256	-1.791	-0.3456	0.3642	1.3884	-0.2929	-2.0428	0.8292	0.1999	-0.8343	-0.3745	0.4942	-0.6808	0.8536	-3.1766	-0.6205	-0.7442	0.2074	-0.9723	0.0006	-1.7592	-0.7429	-0.8335	-0.227	-0.5142	-0.2497	0.0008	0.4458	-0.6308	NA	1.6189	-0.1915	0.4413	0.6877	-1.0271	0.6828	0.6565	-0.8372	0.1482	0.2116	0.1106	-0.3399	-1.5547	-0.6524	-2.324	1.7414	-1.2903	0.9993	-0.0256	-3.3512	0.3448	-0.4945	-0.4869	-2.1457	-1.215	-1.829
hsa-miR-548b-3p	-0.694	2.7279	0.8746	-3.0155	-6.6427	-0.5353	-1.0529	0.0577	-1.4562	-0.4805	-0.2385	-1.8155	-0.5693	-1.3782	-1.1711	0.8275	-0.6985	-1.4463	-1.9069	-1.7929	0.6232	-0.861	-3.2996	0.408	-0.7804	-0.7854	-2.0511	-2.033	-0.1388	-1.1218	-0.5744	NA	-1.446	0.9495	0.9859	-4.2925	1.104	-2.9923	-0.7124	-0.0054	-1.1994	2.5208	-3.8244	-2.4408	0.1625	-2.2911	-2.9351	-2.1791	0.4856	0.1999	0.3296	-1.0597	-2.7809	-1.6267	0.7072	-0.7109	NA	-0.0129	-0.5667	-5.6988	-2.462	-0.37	-0.5381	-1.3921	2.0044	-2.8032	-2.3363	-2.733	-2.3103	NA	NA	-2.7212	-1.6869	-5.4558	-5.1099	-3.0405	-1.1366	-3.4839	-1.5284	-5.1789	NA	-2.5325	-1.3302	NA	-4.0279	NA	2.0276	NA	-1.1287	-1.9608	-3.0313	-0.0388	-0.8677	-6.6459	-2.1155	NA	-4.9765	-3.4782	-0.6476	NA	NA	1.3641	-5.1325	0.6615	-3.6777	-2.3116	1.0056
hsa-miR-3179	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-154-3p	-0.4275	-0.6069	-1.5991	2.9919	-0.244	4.6933	0.1645	0.5984	-0.145	-0.885	-0.1644	-0.5299	-1.4124	-0.4519	0.1053	0.1221	0.0631	-0.2659	-0.1878	1.2304	-0.4801	-1.1672	0.0809	-0.9342	-0.4847	-0.3337	-0.8556	-0.4017	-0.5287	-0.9163	-0.2009	0.2326	2.3248	-0.3426	0.2765	0.2002	-0.7871	-0.2349	0.4838	-0.046	-0.8345	-1.5004	-0.5038	-0.1913	0.741	-1.4996	-0.0056	-0.0076	-1.27	-0.5527	0.3689	1.2972	-0.5098	-0.2061	-0.2367	0.1324	0.249	-0.9143	-2.2489	-0.8915	-0.1062	0.4932	-1.3332	-0.4975	-0.0166	0.919	-0.5683	0.3952	0.6	-0.9377	-0.1301	0.0996	-0.3436	0.5775	-0.1245	0.1163	-0.9843	0.0173	1.7611	1.3979	-0.8544	2.0461	0.3762	-0.137	-0.4476	1.8737	-2.8737	1.0456	0.3873	-0.2219	2.3729	-0.6793	-0.842	1.9146	0.0316	1.7626	0.0502	0.1465	-0.2802	-1.6304	-0.0353	0.0337	0.1244	-0.0321	1.3305	-0.9992	-1.2703
hsa-miR-6866-5p	0.0643	0.8528	-1.0476	-9.3626	NA	-2.5019	-1.069	1.2694	-2.1868	-2.1669	-0.7361	0.976	-1.6902	-6.041	-3.5985	0.9749	0.8711	-4.512	-1.7108	-2.0884	-1.2772	-0.4809	-3.6153	-3.4575	0.4057	-3.7646	-3.7873	-3.0768	-1.1387	1.3949	-2.5693	-3.2258	0.6704	-0.6886	-0.6015	-2.3061	0.2177	-1.5744	0.3497	0.4204	-0.4902	-0.6447	-3.0097	-0.6232	-1.1801	1.444	-2.5476	0.6596	-3.4384	-0.7364	-1.7152	-1.0641	-3.2181	-3.5531	-4.4521	-5.1964	-6.9423	-0.9215	-2.7576	-2.1494	-0.6597	-2.5151	NA	-1.9711	-5.4596	-3.8309	-6.44	-2.1989	-0.7222	-4.5448	0.554	NA	-0.1542	-2.4092	-3.716	-2.9113	-4.2186	-1.7431	-3.7171	0.8326	NA	-0.2069	-1.7291	NA	0.2939	-4.8144	1.7172	NA	-1.9203	-3.4497	-5.0559	-1.6455	-1.3239	-6.3654	-4.8348	-2.1483	-1.9753	NA	-2.2568	-2.2751	3.0674	-1.8084	-3.3624	-1.2692	-2.4582	-9.6593	-1.9291
hsa-miR-4717-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-6511a-5p	NA	-13.5157	-6.672	-5.1586	-10.7555	-17.662	-11.7211	-16.2258	NA	-7.8088	-11.005	-22.4122	-0.7096	NA	-13.9123	NA	0.1882	-20.1976	NA	-7.1226	-13.8807	-22.1199	-12.7129	-21.1793	-14.4774	-18.5898	-14.8718	-20.3598	1.8539	-10.1877	-3.118	-15.1246	-12.6267	-12.9168	-13.0212	NA	-16.0647	NA	-8.6688	-5.4931	-21.5877	-1.4085	-20.2159	-19.1765	-15.3363	-16.8325	NA	-16.4169	-10.5439	-20.881	-22.9866	-5.7637	-10.7878	-11.1172	-14.5129	-17.9025	-11.0645	-21.2799	-11.8117	-18.3648	NA	-8.0404	-8.0221	-17.982	-19.9298	NA	-18.7892	-12.9162	-9.0416	-20.2682	NA	-11.8023	-21.9349	-17.4631	-10.6239	-18.5425	-5.7576	-14.2413	-12.9318	-9.0916	NA	0.1749	-4.1697	-13.5601	-4.3036	-12.0423	-5.9531	-0.099	NA	-21.1627	-10.2561	-7.2398	-4.5336	-21.8788	NA	-4.0014	-12.4345	-18.9309	-21.846	-6.9709	NA	NA	-19.5131	NA	-14.1157	-11.3528	-5.8359
hsa-miR-6744-3p	-3.7405	NA	NA	-3.4777	0.0368	-2.5372	NA	-3.8941	NA	NA	NA	0.2959	NA	NA	NA	-5.0337	NA	NA	NA	NA	-2.7084	NA	-4.2702	NA	NA	-1.4576	-1.5988	NA	NA	NA	-1.2115	NA	NA	-1.9325	NA	-1.8795	NA	-1.0865	0.932	-3.2702	-1.4831	NA	NA	-2.3914	NA	NA	-0.7784	NA	NA	NA	-1.3535	NA	-2.067	NA	-4.6017	NA	NA	NA	NA	0.8269	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0037	NA	NA	NA	NA	NA	-3.8155	-3.5287	NA	-1.2884	-1.2491	1.0044	-4.5461	NA	NA	1.6846	NA	-0.9247	NA	-4.8031	0.3194	-1.5726	NA	-3.912	NA	1.4423	-1.9456	-4.3922	NA	NA	NA	NA	-3.901	NA	-3.1762	-4.6182	NA
hsa-miR-4804-5p	-3.2652	-0.2899	-4.7397	-3.3926	-8.1397	-2.7371	-2.6013	-1.8976	-3.3115	-3.181	-3.162	-5.2261	-0.6769	NA	-5.3338	NA	0.453	-4.445	NA	NA	-0.7726	-8.2288	1.4542	-7.8971	-6.6793	-2.1641	-3.0816	-2.1067	-3.0317	-0.7316	-2.1575	-7.7211	-2.0203	3.0272	-3.5755	-5.0638	-3.5026	-3.3622	-2.3381	0.3372	0.2833	-2.8831	-1.6783	-0.6809	-3.8765	NA	-5.247	-6.2173	-2.4839	-3.8725	NA	-2.4596	-4.2317	-0.4287	-5.5457	-4.1508	-1.2233	-2.0536	-6.5526	-1.403	NA	-2.6317	-1.6742	-0.8904	-0.4312	-1.1551	-0.0287	-3.8361	-3.2829	NA	-3.2476	-4.5896	-6.2039	-2.667	-3.0275	-5.8208	-2.8933	-4.0056	-1.4463	-1.9717	NA	0.3456	-4.2929	-2.619	-2.7579	NA	-3.9705	NA	NA	-3.9719	0.5061	-2.6029	-8.2378	-1.3644	-4.5073	0.9027	-7.9186	-3.1847	-4.2129	NA	NA	NA	-3.3901	-2.3172	-9.3249	-5.5774	-2.4851
hsa-miR-941	-1.7417	-2.7787	-1.3782	1.5727	-0.9108	1.5632	0.2873	1.0851	-0.1572	0.332	1.6766	1.2995	-0.8766	0.7092	-1.9084	-1.3821	-0.8403	-0.8689	-0.3749	-0.2328	-1.6527	0.3849	0.0175	0.2657	-0.6143	-1.9472	1.9926	-0.8382	0.3636	2.4716	1.4941	-1.3271	-0.7832	2.7153	-0.608	0.1928	1.5827	0.2711	0.3994	0.8836	0.791	0.2643	-0.3285	-0.4228	0.4421	0.2832	-2.5144	0.077	-0.8897	-0.1298	-1.7134	1.9313	0.6067	-0.3163	0.143	0.2497	-1.0846	0.1877	0.56	0.8616	0.4741	1.1184	0.1057	0.5464	-1.1756	-1.9505	1.7812	0.632	-0.226	-1.165	-0.2101	0.0518	-2.0452	-1.5039	-0.265	0.6018	0.0185	0.0762	0.4264	-1.7619	-0.1329	0.2189	0.522	0.4374	1.0641	-0.5512	-1.5351	-3.1397	-0.4658	-1.2701	1.2309	0.2402	0.2068	-0.5309	0.609	-0.5283	-0.3193	0.6319	0.1027	-0.3058	-0.223	0.5256	-0.2337	0.1228	-0.1288	0.9579	-0.8053
hsa-miR-136-5p	-0.9136	-2.0708	-3.0158	-2.2615	-4.1755	0.9418	-0.306	-1.4601	-2.5693	-5.0439	-2.6722	-5.3803	-4.3859	NA	-2.6045	-0.8056	-3.7532	-4.943	NA	-0.0703	NA	-4.2254	-3.4648	-2.5891	-2.472	-3.175	-4.9884	NA	-1.9572	-2.4335	-3.0204	-2.4907	1.5664	-4.6023	-2.7171	-3.5505	-3.485	-3.0531	-1.7803	-2.3921	-2.3812	-3.4267	-0.8863	-3.6441	-1.333	-5.3756	-1.914	-4.1963	-3.0364	-5.0779	0.2221	-0.5398	-3.0846	-1.5971	-0.6308	-2.1088	-1.0825	-2.0764	NA	-1.7448	-4.7568	-0.3476	1.0253	-2.7663	NA	0.0885	NA	-3.5049	0.2534	-2.1206	-0.9037	-2.9318	-0.9993	-0.7579	-1.955	-3.1657	NA	-2.6694	-0.3185	-0.2019	-0.9473	-0.7082	-3.7607	-0.7958	-2.2594	2.3402	-5.7747	-1.7176	-1.6475	-2.9391	0.7044	-3.2698	-5.3277	2.3807	-1.7885	1.7965	-4.0517	-2.9538	-2.4322	0.7036	-0.1217	-1.8885	-2.1093	-2.4681	0.6471	-3.8381	NA
hsa-miR-5100	-0.9497	0.5209	-0.7383	2.067	-0.9125	1.1563	-0.8111	-1.155	-0.6377	-0.8909	-1.2375	0.1943	-0.7345	0.2895	-0.8895	-0.2469	2.2882	-1.2411	0.8366	3.0057	0.3148	-2.9112	-0.1536	-1.0066	0.4978	0.3839	-0.4382	1.0597	0.4856	0.8283	0.7607	-0.7476	-1.034	1.469	2.5291	-0.3966	-1.5915	-1.2411	-0.2789	0.7437	-1.5834	-0.6595	-0.2733	-0.2498	-2.2125	1.4673	2.5956	-0.1381	-0.5003	-0.4371	-1.3158	0.0845	0.6805	-0.5611	-1.2093	-0.504	-0.6842	-0.5352	0.3727	-0.0498	-1.197	-0.2438	-0.2392	0.8856	-1.3633	0.7667	2.3881	0.4606	-1.6263	-0.2862	2.3229	0.1354	-2.0651	-0.7555	0.0784	-1.4621	-0.9137	-0.5744	-2.0165	-1.353	0.27	-2.6299	0.5633	0.2058	-0.4593	-0.5418	-1.8021	-1.9524	0.4922	-0.1102	0.011	-1.0317	0.1238	-3.2116	0.5421	1.856	-0.6384	0.6111	-1.3171	-3.7257	0.6504	-0.7971	-0.2131	-0.7194	0.2117	0.1371	-0.2687
hsa-miR-377-3p	-3.0205	NA	NA	1.3644	-1.9963	2.2993	-1.9612	-2.175	-1.2017	-2.9895	-2.6405	-3.9323	-1.7126	NA	-1.4758	-2.2573	NA	-2.9231	NA	-0.1257	NA	NA	-2.6726	NA	-3.3238	-1.8701	-2.2314	NA	-2.7022	-1.9944	-3.1019	-2.2643	0.2248	NA	-2.1809	-2.7289	NA	NA	-1.3032	-2.6887	-2.6815	NA	-3.647	-2.0689	-1.4097	NA	-2.0749	NA	-4.0663	NA	-1.8422	-1.0485	-2.4226	-1.9336	-3.6279	-1.7809	-1.7369	-3.7852	NA	-1.7312	-1.657	-2.7873	-1.3418	NA	-1.9345	-0.6587	-3.4617	-1.5553	-2.3348	NA	NA	-1.6005	-1.7056	-1.4243	-3.1228	NA	NA	-4.0147	-0.3575	-0.5268	NA	-0.6275	-1.9134	-2.0611	-3.7451	0.4038	NA	-2.0554	-2.199	-1.4827	-0.1889	NA	NA	1.5936	-3.2456	0.7461	-1.9149	NA	-2.4156	NA	-0.9446	-1.636	-2.6019	-3.8823	0.3511	-3.6396	-1.7794
hsa-miR-6505-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-3648	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-509-5p	NA	-2.7929	-4.222	NA	-2.1312	-2.5879	-0.9154	NA	NA	-2.2229	-2.2479	-2.8062	-2.8819	NA	NA	-1.2916	NA	1.2054	NA	NA	-2.5106	NA	-2.6761	NA	-4.2138	-4.3393	NA	-2.9804	-3.9903	-4.1854	-3.157	-2.2188	-2.999	0.036	-2.3856	-1.931	NA	-3.6539	-2.8961	-2.6942	-3.9672	-0.9383	-1.8909	-2.3354	-2.4621	NA	-2.8148	-1.934	2.4667	NA	0.2149	NA	NA	-2.444	-3.7462	-1.2486	-3.7173	-2.6414	-1.4766	-3.4983	-3.6278	-0.7154	NA	-1.3534	NA	0.1538	-2.2791	NA	-3.7585	NA	NA	-2.5437	-2.4013	-2.5589	-2.3722	-1.2553	-0.2276	-4.1795	-2.2352	1.0083	-0.8848	NA	NA	NA	NA	NA	NA	-1.9848	-2.4059	-1.4807	-3.127	NA	1.0757	-2.1328	-4.1262	NA	-0.759	-1.7041	-1.3199	-0.6403	NA	NA	-2.3844	-3.2229	NA	NA	-1.08
hsa-miR-6770-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-4743-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-124-3p	NA	NA	-1.887	-2.3149	-1.1777	-1.6786	-0.7838	NA	-2.0973	-2.4169	-2.0609	-1.8074	-1.8521	NA	-2.5894	-2.0866	-1.8561	NA	-0.8104	-1.2509	-2.1099	-2.5381	1.6663	-2.4573	-1.8821	-2.2351	-2.3928	-2.387	NA	-1.8654	-0.7818	-0.984	-0.7697	NA	NA	-2.5237	NA	-1.5518	-1.8604	-1.1111	-0.9084	NA	-1.1421	NA	-2.2347	-2.5611	NA	NA	-1.8959	NA	-1.8567	-1.8901	-1.7634	NA	NA	-2.6529	NA	-2.466	-1.6534	NA	-2.2922	-1.3297	-1.8049	-2.6597	-1.8733	NA	-1.7754	1.0798	-1.8924	NA	-1.9563	-2.6062	NA	NA	-1.2725	-1.1964	-1.3653	-2.6176	NA	-2.527	-0.9528	0.399	-1.8593	-0.7687	1.7872	NA	-2.7345	-0.2631	-2.5249	-1.7001	-1.9967	NA	-2.0634	-2.5174	NA	NA	-1.9858	NA	-2.0377	-1.2379	-0.7547	-2.1529	NA	-1.7744	-2.049	-1.4161	NA
hsa-miR-6511a-5p	-14.4233	-3.1842	-8.1692	-9.8626	-15.3199	-11.2196	-7.6751	-8.0754	NA	-8.7732	-4.7287	-21.2685	-1.7303	NA	-16.1493	-12.6849	-7.8181	-19.1092	NA	-17.1948	-8.9574	-10.1492	-3.2249	-14.6492	-22.1174	-22.9587	-10.7472	NA	0.545	-11.0928	-9.6172	NA	-17.1444	-17.4272	-9.8637	-15.4028	-9.6621	NA	-13.2852	-3.3462	-11.8783	-1.4686	-19.1271	-18.1135	-10.3767	-15.828	-12.7407	-15.4228	-9.6963	NA	-7.8257	0.8045	-12.1828	-13.4244	NA	-13.7028	-10.2039	-20.1645	-16.3497	-11.9049	-12.7727	-12.6725	-2.8641	-13.7798	NA	-15.4326	-9.1497	NA	-10.4801	-19.178	-19.7918	-10.9233	NA	NA	-6.6052	NA	-6.2341	-13.3014	-17.4418	-8.2802	NA	-9.0359	-10.1031	-18.0545	-0.4426	-14.3264	-4.4752	1.409	NA	-20.0502	-3.0775	-21.6829	-8.4297	-20.7485	-21.5302	-9.479	-11.5398	-12.4569	-12.1302	-6.2125	NA	-16.6076	-11.2808	-0.8473	-18.5962	-13.6541	-5.1057
hsa-miR-6819-3p	-0.8278	-5.9111	-12.4137	-10.3663	-6.9036	-4.6494	-2.2479	-1.2748	-4.2861	-11.0034	-6.5846	-5.9597	-9.2172	-9.5142	-7.3599	-11.9181	-2.779	NA	-9.9035	-9.6768	-3.1283	-5.803	-0.2535	NA	-9.4049	-8.1253	-6.1318	NA	-5.6029	NA	NA	-10.9882	-3.6922	-2.1055	-6.8821	-0.6485	-11.4922	-1.9584	-2.8067	-6.7835	NA	-2.3986	-7.7608	-3.2662	-5.1448	NA	-4.2494	-3.982	-4.108	-8.1173	-12.2246	-4.0713	-11.6417	-10.5823	-2.2988	-6.5205	-5.8331	-8.3311	-12.1906	NA	NA	-2.4695	-5.4384	-7.7992	-5.8653	-1.0086	-6.9959	-6.8258	-3.7899	-10.7672	1.5476	-2.7441	-8.6823	-1.564	NA	-9.8421	-4.4341	-12.2571	-3.8557	-6.9703	NA	-8.1694	-7.5201	1.1907	-4.228	-6.3573	-7.0301	NA	-8.6993	-5.2898	-6.6358	-7.4236	-7.0528	NA	-7.3399	NA	NA	NA	-3.9138	NA	NA	-9.3539	-4.4055	-8.7317	-13.4258	-10.7086	NA
hsa-miR-6737-3p	-10.3481	-4.1892	-6.7021	-16.4627	-18.4075	NA	-4.6133	-18.3366	-14.3614	-17.4475	-8.3821	-18.8591	-19.2905	-7.8481	NA	-9.6533	-7.4277	-17.0239	NA	-15.3969	NA	-2.6897	NA	-7.1469	-12.2836	-20.2956	-4.2891	-7.9503	-2.3803	NA	-8.9567	NA	-12.6607	-1.0	-13.7703	-9.2698	-4.3909	-16.3913	-2.866	-2.6031	-18.1759	-8.7505	-12.4351	-6.9696	-11.0843	-14.2353	NA	-13.8909	-15.11	-12.9862	-7.4342	-8.9669	NA	-12.1924	-7.709	-10.518	-16.7523	-4.1087	-11.9857	1.0	-16.2426	-6.9494	NA	-10.5838	-7.5939	NA	NA	NA	-6.9968	NA	NA	-11.9774	-18.4636	-10.1538	NA	-8.3554	-5.0576	-10.1773	NA	-13.9065	-5.221	-8.4627	-16.6671	-4.2261	-13.0608	-8.355	-4.0083	NA	-18.4899	-13.2196	-8.7855	-19.2113	-5.7127	NA	-19.0815	-12.232	-17.8881	-15.9742	NA	NA	NA	NA	-7.2486	-9.332	-13.8946	NA	NA
hsa-miR-6885-3p	-1.9076	-1.6408	-1.8044	-3.4116	-9.6417	-0.4837	-4.6016	-3.1316	-4.4137	-4.1759	NA	-0.7601	-0.6823	-10.6828	-2.4387	-4.333	3.0539	-1.4255	-5.4888	NA	-8.0792	NA	-0.1855	-0.9065	-14.1232	-4.6516	-12.2878	-3.9516	-2.4212	-0.4001	-2.3105	-1.129	-1.1998	-5.3705	-3.1609	-1.9466	-2.3401	-3.3562	-1.1573	-7.4084	-9.462	-4.5723	-6.4909	-0.1622	-3.3541	-5.2555	NA	-2.5666	-0.6287	-6.9188	-4.7009	-2.8612	-4.9413	-4.8205	-4.9141	-0.6383	-3.6366	-9.2642	-5.5995	-10.9617	NA	-2.2355	NA	-5.9945	NA	-2.573	-7.6631	-5.3698	-5.6566	-0.3212	-4.2973	-4.6538	-9.6853	-6.8106	NA	-6.3549	-12.8839	-10.4003	-2.748	-6.1502	NA	NA	-4.7202	-7.8731	-4.3441	NA	-4.8205	-4.2734	NA	-4.4677	-1.5705	-13.8368	-1.5276	-1.3562	-8.0756	-4.8513	NA	-7.7542	-1.8783	NA	-6.7127	NA	-6.9788	-0.5126	0.0628	-12.115	0.2156
