Hugo_Symbol	C3N-01021	C3L-00893	C3N-02002	C3N-00737	C3L-02345	C3N-02155	C3N-00738	C3N-02588	C3N-01024	C3L-01682	C3N-00223	C3L-02348	C3N-00167	C3N-00294	C3N-02423	C3N-02729	C3N-01071	C3N-01030	C3N-02003	C3N-01016	C3N-02572	C3N-00175	C3L-00412	C3L-01924	C3N-01413	C3N-02586	C3N-01842	C3N-02379	C3L-00279	C3L-00080	C3L-00913	C3N-01415	C3N-02000	C3N-02089	C3N-00559	C3N-01410	C3L-02365	C3N-02149	X11LU013	C3L-00095	C3L-00973	C3L-01330	C3N-01489	C3N-02087	C3N-02433	C3N-00959	C3N-01023	C3N-00560	C3N-02067	C3N-02529	C3N-02380	C3N-02158	C3N-00579	C3N-01416	C3N-00199	X11LU022	C3N-00556	C3N-00293	C3N-01799	C3N-00550	C3N-00203	C3L-00001	C3N-00217	C3L-00093	C3N-01405	C3N-00552	C3L-00009	C3L-00094	C3L-00604	C3N-00546	C3L-01862	C3N-00433	C3N-02421	C3N-02424	X11LU035	C3L-00263	C3L-02219	C3N-01414	C3N-00549	C3N-02587	C3L-01632	C3N-01074	C3N-01823	C3N-00547	C3N-00180	C3N-00578	C3L-00510	C3N-00574	C3N-01488	X11LU016	C3N-00572	C3L-02350	C3N-00704	C3L-01889	C3L-01683	C3L-00422	C3N-00169	C3L-00083	C3N-02145	C3L-01890	C3N-01072	C3N-00551	C3L-02508	C3N-02582	C3N-02422	C3L-02549	C3L-00368
hsa-miR-183-5p	11.6045	11.5923	12.0128	11.057	10.4061	13.0405	11.0958	11.008	11.0832	11.1301	10.4029	11.5956	11.9247	11.6989	10.7871	11.0983	11.738	12.1627	9.9264	12.4781	11.4222	10.1332	9.6071	12.3959	12.1956	10.622	12.4307	11.9572	11.6758	10.4722	10.8538	11.0135	11.6684	12.7954	12.325	12.2264	13.6777	13.0512	11.9037	10.3636	9.9911	11.4841	10.8216	10.9979	11.0044	9.8694	12.2045	12.9158	11.8244	12.2107	11.8621	12.5643	11.4205	11.1208	12.8575	11.8344	9.9202	10.021	11.6141	12.3306	10.3992	10.9935	12.0074	10.4607	8.1547	10.5545	11.7092	11.6133	12.6232	12.2978	10.5169	8.6381	11.3477	9.5758	11.6386	9.9883	10.4139	11.826	12.5536	11.3017	10.3163	13.3689	10.6558	12.1159	13.4531	13.4205	10.0777	12.5321	10.3671	12.4451	12.1666	11.1693	11.5284	10.1742	8.1868	12.3539	12.3255	9.3224	12.1765	10.1604	10.6769	11.4545	9.5879	12.3573	11.8631	10.2498	10.3351
hsa-let-7a-5p	14.5725	14.7054	14.2458	14.1394	13.4312	13.1193	14.4393	13.7275	13.9449	14.1574	14.0367	14.0404	14.5314	13.5407	13.7839	14.1686	14.1334	13.8681	13.5055	13.7914	13.9292	13.583	14.7843	13.4827	13.9509	14.3726	13.627	13.6235	14.0584	13.814	14.0466	13.2343	13.7562	13.0412	13.8099	13.2478	13.387	13.7053	13.662	14.9631	14.0216	14.4455	13.1137	14.236	13.8617	14.2739	13.9235	13.4648	13.7852	13.9062	13.9918	13.9706	14.3697	14.3048	14.0738	13.8707	13.7512	14.1088	13.946	13.6569	13.6457	13.9097	14.1017	13.8968	14.8168	14.1515	14.0488	13.9766	14.026	14.5307	14.2366	14.0895	13.8418	13.6357	13.5988	13.9423	13.801	13.8828	13.9159	14.7432	14.2928	13.8628	13.7511	13.6892	13.4963	13.9325	14.1123	14.5602	13.529	13.7264	14.1595	14.2366	14.3244	13.7932	13.9284	14.6302	13.9343	14.3174	13.9506	14.6891	14.398	13.6725	14.4109	13.8612	14.0115	14.1535	14.7237
hsa-miR-181a-5p	12.3743	12.3385	11.793	11.0363	11.2173	11.5094	11.6945	11.4522	11.4666	11.5389	12.9319	10.6129	12.3857	11.8854	12.0064	12.5799	11.7545	12.1406	11.3919	11.4411	12.0363	11.5895	11.8705	11.2927	11.7601	12.512	12.4221	11.792	12.141	10.9799	11.0471	11.2579	12.264	10.3909	12.2195	10.6092	10.7465	11.1669	11.8205	11.9535	11.7334	11.7203	11.3528	11.3444	11.6584	12.5338	11.9373	11.2631	12.026	11.3461	11.708	10.7558	12.0341	11.3765	12.2194	11.8096	11.1157	11.3872	11.736	13.0353	10.7745	12.0162	12.3659	11.1197	12.0883	12.0693	12.0358	11.0091	11.5062	11.9457	12.5475	11.9672	12.0129	11.3628	11.8492	11.4814	12.2153	11.1077	11.3397	12.6487	12.8507	11.6498	11.5303	12.37	10.6396	12.3549	13.1589	12.8577	11.841	12.0018	11.7771	11.3232	12.1337	12.7122	10.9045	12.2763	11.931	11.668	11.4636	12.4621	13.373	12.0231	11.3554	12.2513	12.4685	11.4912	12.7046
hsa-miR-107	11.8374	12.4763	12.6107	12.1613	11.7257	13.367	12.2275	12.4709	12.0125	12.382	11.9604	12.4137	12.9028	12.0368	11.8578	11.8927	12.966	12.4199	11.5956	12.2554	12.3174	11.3917	12.5702	12.3755	12.1798	11.6861	12.1851	11.8145	12.5204	12.6321	11.5763	11.6075	12.1585	12.8522	12.3313	12.1853	12.4628	12.0886	12.4295	12.2451	11.9441	12.9823	11.9067	12.2174	11.6608	12.6526	11.3728	12.7128	12.1208	12.3719	12.2603	12.507	12.5299	12.0761	12.8446	11.8178	11.7498	11.7365	12.0067	12.1553	12.035	12.2313	12.6121	12.1734	11.9322	12.2307	12.4409	11.9588	12.8569	11.7387	12.2498	12.6886	12.3227	11.9896	11.8655	11.7333	11.3866	12.2785	12.7993	12.267	11.6972	11.9747	11.7294	12.3998	12.6003	12.2248	13.5015	12.5921	11.5269	11.981	12.3238	12.0263	11.9527	11.4489	12.05	12.7377	12.0635	11.982	12.2265	11.3845	11.5511	12.325	11.8725	12.5925	12.0459	12.0091	13.0116
hsa-miR-27b-3p	13.682	13.7526	14.1231	13.0566	13.0619	12.312	13.6292	12.8999	13.0538	13.3807	13.5766	13.6231	13.4864	13.1917	13.1862	13.5382	12.8474	14.3876	12.6253	13.4707	14.0417	14.4026	13.1515	13.0304	13.0439	13.2557	13.1668	12.6825	13.7566	13.4002	13.2144	13.1391	13.3312	12.8004	13.0973	13.7073	13.2197	12.8008	13.4294	13.273	13.4163	13.1065	13.0214	12.8732	13.0551	14.0352	14.2034	13.0922	13.8832	13.4145	13.5559	13.4547	13.2127	13.3782	13.3696	13.5625	13.1275	13.5103	13.269	12.5647	12.406	12.8329	13.8117	13.4469	11.8028	13.3017	13.4186	13.7392	13.6946	13.492	13.8929	13.4153	13.9131	12.5424	13.3238	13.3618	13.1484	13.6522	13.5484	13.3183	13.8604	13.0671	12.715	13.7353	12.8205	13.0401	13.4642	13.0073	13.163	13.5877	13.3569	13.9433	13.7214	13.9557	13.0058	13.737	13.8406	13.6705	13.472	13.4971	13.6802	13.3764	13.7149	13.2497	13.6113	13.4893	13.711
hsa-miR-221-3p	11.9395	12.4112	11.7605	11.4013	11.6376	11.5662	11.5083	11.7572	11.1151	12.3143	11.6559	11.325	12.6755	12.5535	12.5708	12.431	11.497	12.9715	11.8627	10.2396	11.884	11.897	12.0075	12.4433	12.4264	11.6772	11.4738	12.3874	12.3957	11.063	11.43	11.4511	11.8289	11.5151	11.6421	10.5114	12.7121	11.0208	12.3523	12.0716	12.5451	12.8413	11.5144	12.9253	11.8104	11.88	10.7212	9.737	12.2276	12.492	11.7196	12.1134	12.2884	12.5723	12.2959	11.3225	13.3579	12.3418	12.619	12.0296	13.3765	13.4293	10.9564	12.3726	11.9744	12.4298	12.3035	11.1367	11.6002	11.7932	11.3517	12.4786	12.4741	12.7864	12.6009	11.9954	12.4878	11.8792	12.3308	12.397	11.3941	11.0704	11.3721	10.8489	10.128	12.2816	12.0197	11.8262	12.3368	12.0541	12.4768	11.8037	12.8949	11.2719	12.1997	13.2841	11.0648	12.5772	12.1876	11.7213	12.2649	12.2547	12.7071	12.1884	13.4837	11.8761	12.1509
hsa-miR-27a-3p	12.9634	13.0285	13.3739	12.4582	12.5114	11.8705	12.8744	12.2595	12.5555	12.5134	12.8882	12.92	12.7555	12.653	12.4787	12.6907	12.2371	13.8415	12.2024	13.0216	13.1896	13.4082	12.178	12.3535	12.5031	12.5354	12.6967	12.0666	13.1309	12.7035	12.7702	12.5286	12.703	12.3325	12.52	13.1505	12.5894	12.2343	12.8793	12.284	12.7266	12.3216	12.5807	12.2946	12.2024	13.4205	13.6013	12.5313	13.1284	12.734	12.8167	12.6626	12.4612	12.7346	12.7332	13.0336	12.5027	12.7782	12.5626	11.9759	12.055	11.9238	13.3545	12.6612	10.9526	12.6285	12.6893	13.1043	12.9917	13.0285	13.2902	12.8335	13.0663	12.1106	12.7526	12.7892	12.5708	13.0343	13.0547	12.4295	13.2697	12.7383	12.2342	13.1221	12.3815	12.3262	12.6193	12.6033	12.6618	13.1019	12.7206	13.1513	13.0388	13.2829	12.4076	12.9576	13.2584	12.9061	12.7327	13.0227	13.2442	12.7623	12.8905	12.4459	12.9205	12.7147	12.6064
hsa-miR-23b-3p	13.8727	14.0164	14.1084	13.3725	13.8877	12.7606	14.0519	13.4487	13.6298	13.7986	13.4846	13.5626	14.1912	13.3244	13.3174	13.6851	13.725	14.6269	13.0995	13.4833	13.9811	13.9437	14.1533	13.3036	13.495	13.7348	13.3192	13.2606	14.2568	13.1878	13.6022	13.3052	13.5673	13.3167	13.4428	13.4142	13.5302	13.3927	13.8637	13.9004	13.6983	13.913	13.2939	13.7922	13.3902	13.9374	13.5419	13.2966	13.919	13.4273	13.9934	13.4362	13.6945	13.7938	13.7994	13.3467	13.7739	14.0252	13.534	13.3965	13.3715	14.0381	14.0458	13.9389	11.478	13.7723	14.4949	13.7137	13.7406	13.6389	14.0692	13.7631	14.074	13.2262	13.704	13.6595	13.3777	13.6428	13.6834	13.4552	14.0141	13.3889	13.1011	14.0104	13.4232	13.5879	13.5648	13.9833	13.428	13.524	13.761	13.728	14.0445	13.7488	13.6991	13.9153	13.663	14.27	13.9015	14.1133	14.1362	13.6861	14.0168	13.5756	13.6829	13.5858	13.6303
hsa-miR-181a-5p	12.3771	12.3281	11.784	11.0347	11.1918	11.5075	11.6824	11.435	11.4406	11.5424	12.9369	10.6109	12.3785	11.8873	11.9983	12.5719	11.7311	12.1466	11.3706	11.4306	12.0398	11.5923	11.8765	11.271	11.7609	12.515	12.428	11.785	12.1514	10.9736	11.0682	11.2631	12.2638	10.3725	12.2163	10.6016	10.7733	11.1588	11.8228	11.9585	11.718	11.719	11.3653	11.3393	11.6528	12.5288	11.9505	11.2758	12.0316	11.3363	11.7093	10.7408	12.0235	11.375	12.2225	11.8106	11.1392	11.3773	11.7343	13.0312	10.7747	12.019	12.3626	11.134	12.1116	12.0622	12.0313	11.0013	11.495	11.957	12.549	11.979	12.0151	11.3647	11.8693	11.4749	12.2116	11.119	11.3437	12.6512	12.8515	11.6215	11.5416	12.3794	10.6384	12.3589	13.1573	12.874	11.8329	12.0018	11.7654	11.316	12.1321	12.7241	10.8996	12.2707	11.9216	11.6666	11.4511	12.4722	13.3782	12.0193	11.3646	12.2466	12.4637	11.4876	12.7085
hsa-miR-199a-3p	12.294	11.7826	11.673	11.8593	12.1688	10.4978	12.1414	11.391	11.8166	11.9418	12.1339	12.0172	12.0965	11.6115	11.9771	12.4287	11.831	11.9093	11.2174	11.4241	11.9033	11.4566	12.4268	11.3699	11.7162	11.582	11.6303	11.3847	12.6702	10.3887	11.5864	11.6965	11.9661	10.7434	11.5951	11.2447	11.4446	11.5817	12.5546	12.8215	12.1022	11.8796	11.4083	12.0597	12.2707	11.23	11.9471	11.1555	11.6974	11.3734	11.6106	11.3921	11.2512	12.2793	11.8086	11.5495	12.7557	11.8729	11.5562	10.871	11.8001	12.7682	11.753	12.5858	11.564	11.6978	11.6112	12.1353	11.578	10.6355	11.8164	12.1316	12.2045	11.9971	11.8863	12.2111	11.0515	11.6001	11.5855	10.6074	12.0108	11.5503	11.8434	11.4164	10.5189	11.8166	10.0484	11.9368	12.2643	11.6648	11.2915	11.9415	11.2251	10.685	12.8507	9.7053	11.313	12.7571	12.3777	12.1486	12.0542	11.6625	13.0617	11.1561	11.1871	11.5181	11.7163
hsa-miR-151a-5p	11.8597	12.5523	11.8825	10.8325	10.1479	11.8186	11.1108	12.0015	11.4472	11.4828	11.2726	11.5238	11.772	11.3783	11.1113	11.4409	11.5591	11.7465	10.7909	11.1709	11.2118	11.349	11.4771	11.7364	10.9829	12.1646	11.4834	10.929	11.3803	11.9704	10.4308	11.4321	12.2374	12.5193	12.2238	10.7151	12.3673	11.752	12.4442	12.19	10.7655	12.3229	10.8578	11.4971	11.1303	11.6077	10.3624	11.5785	12.1777	12.1029	11.0666	11.8307	12.1437	11.1319	11.1921	11.2053	10.8387	11.2555	10.9369	11.4446	10.9362	11.4047	11.8402	11.3261	10.9253	11.1679	11.4688	10.9801	12.7203	11.8316	11.1339	11.0453	11.1661	10.3166	10.9595	10.5319	10.9264	11.8126	11.6949	11.9546	11.2203	10.9574	10.4182	11.7332	11.0641	11.5461	12.3358	11.4232	10.7238	10.808	12.0563	11.1723	12.3239	11.3734	10.3806	12.114	10.6513	11.0447	11.4184	10.3384	10.7323	11.9062	10.8402	12.0463	11.461	11.1739	12.0151
hsa-miR-340-5p	9.1851	8.7324	9.1807	9.1929	8.7502	9.9353	8.7627	9.2436	8.9452	9.4947	9.2847	9.0711	8.9563	8.5546	8.7294	9.1319	8.8918	8.2034	8.684	9.6438	9.0653	8.2222	8.2788	8.6508	9.4394	8.7327	9.0154	9.5216	8.6999	8.6298	8.8008	9.8466	9.5033	9.5935	10.5667	9.7152	8.8003	9.0066	9.5732	7.7256	8.6602	9.4134	8.7977	8.5441	9.542	7.3993	9.5411	9.1189	9.4763	9.4526	9.9465	10.3068	8.7684	8.9806	10.0738	8.8339	8.2634	8.091	8.5933	8.8771	8.2621	7.7772	8.4737	8.4675	8.2568	9.1014	8.0631	9.0249	9.5264	8.7834	8.9502	8.8827	8.802	8.7196	8.7683	9.0006	8.3927	9.0352	9.7895	8.871	8.0101	9.0337	8.9837	9.367	9.8009	8.8352	8.5546	8.4127	8.9349	9.016	8.7333	8.8096	7.8949	7.8264	8.952	8.7844	10.0111	8.4754	9.1365	8.0682	7.8223	8.7619	8.2601	8.8259	9.4983	8.4636	8.4672
hsa-miR-5001-3p	2.9142	2.1815	1.9173	3.3306	2.2368	2.9937	2.9228	3.4746	1.0612	2.5973	1.6849	3.1386	3.47	3.2565	3.1101	2.266	3.7493	2.3369	2.2691	2.4212	2.2652	1.8626	3.0838	3.9456	2.5669	2.786	4.2802	2.245	3.2315	4.8434	2.2895	2.0878	2.3151	4.2118	2.659	2.4666	4.0654	2.2418	3.9867	3.615	3.0079	2.6238	2.9689	3.27	2.181	2.8144	1.1279	2.5922	2.446	2.6136	2.5092	3.0178	2.3587	2.8318	2.6129	2.7954	1.0113	2.873	2.9642	2.6669	2.68	2.8035	2.9511	2.448	3.531	3.1335	3.2454	2.5525	2.6106	2.577	2.4638	2.9939	3.2379	3.0295	2.55	2.9629	3.066	1.6958	3.8975	2.7449	-0.824	1.3424	2.5604	2.732	3.5974	2.3657	3.6538	0.2074	2.6137	2.7985	2.8938	2.4772	2.9076	1.9393	2.8433	2.8081	3.1339	2.5339	3.7049	2.8635	3.2089	2.5296	2.1535	2.2604	2.5065	3.0183	3.0304
hsa-miR-199b-3p	12.2876	11.7875	11.6545	11.8604	12.156	10.4796	12.1353	11.3908	11.7984	11.9374	12.1279	12.0135	12.0894	11.6275	11.9759	12.4198	11.8303	11.9253	11.2204	11.4084	11.8999	11.4359	12.4246	11.3632	11.7152	11.5774	11.633	11.3988	12.6519	10.4103	11.584	11.6861	11.9757	10.7304	11.5863	11.2561	11.4384	11.5772	12.5552	12.8109	12.0984	11.8871	11.3808	12.0511	12.2798	11.2115	11.9381	11.1496	11.6858	11.3555	11.609	11.3776	11.2563	12.2698	11.8018	11.5408	12.7411	11.8764	11.5457	10.8217	11.8031	12.7489	11.7541	12.5818	11.5599	11.6906	11.6161	12.1346	11.5866	10.6455	11.8107	12.1287	12.2006	11.9703	11.9035	12.2116	11.0422	11.5865	11.5791	10.5816	12.0105	11.5828	11.8518	11.402	10.5112	11.8135	10.0439	11.9333	12.2427	11.6723	11.2958	11.944	11.2146	10.6852	12.8489	9.7001	11.2815	12.7542	12.3844	12.1532	12.0678	11.6703	13.0535	11.1573	11.1931	11.522	11.7079
hsa-miR-361-5p	9.8307	10.0054	10.0828	9.8099	9.7255	10.7567	10.1789	10.3422	9.9665	10.6543	9.7085	9.7187	11.1391	10.4088	9.7846	10.0332	10.5092	9.8906	9.514	9.7306	9.8782	9.5256	10.7121	10.5773	9.767	9.7848	10.0663	9.7025	10.4204	10.1957	9.6904	10.0461	10.5432	9.6398	10.7135	9.5934	9.7822	9.9726	9.6778	10.2229	10.1551	10.8777	9.4619	10.8681	9.8933	10.2348	9.4613	9.9391	10.7285	9.8118	9.9123	10.2199	10.9803	10.1003	10.9107	10.4697	9.6798	9.7809	9.8756	10.7462	9.6889	10.7218	9.5846	10.2413	9.5192	10.7911	10.2077	9.4926	9.9587	9.3228	9.5921	9.743	9.4331	9.275	10.2464	9.415	10.1041	9.5627	11.0145	10.6758	9.5182	9.6705	9.3357	10.003	10.1681	10.3353	11.0328	9.5313	9.1094	9.9757	10.4616	9.5827	10.4253	9.6411	9.5127	11.2474	10.1264	10.4159	10.6112	9.2003	9.1153	10.167	9.817	10.6343	9.7368	9.744	10.9117
hsa-miR-125b-5p	12.609	12.2831	12.5476	12.5122	12.3579	10.2917	13.0589	12.5689	11.1168	12.6008	12.8062	11.814	12.4753	12.4556	11.7467	12.9858	11.9882	11.7538	13.7366	11.4556	12.2356	11.8106	13.0476	11.4737	11.4823	12.1251	11.8347	11.7125	12.6134	10.9499	11.9964	12.428	12.2947	11.3749	11.463	11.2127	11.2804	11.9635	11.9823	13.0776	12.3354	12.3089	11.3807	12.298	11.9898	12.3287	11.4585	11.6546	12.1134	11.7151	12.5614	11.3487	11.8928	12.0557	12.0676	11.5197	12.2406	12.308	11.8877	12.2698	12.4773	13.3197	11.8456	12.5203	11.3688	13.8023	12.9551	12.3279	11.1987	11.7979	11.9925	12.2951	12.217	12.5782	12.337	12.0733	11.7264	11.9213	13.1166	13.4618	11.673	11.6567	12.2384	11.6555	10.6793	12.8799	11.5761	11.2755	11.8792	11.3887	11.5723	12.5555	11.496	11.8875	12.0277	12.9378	11.2074	13.1678	12.192	12.168	12.9689	11.1545	12.6857	11.6541	12.383	12.1293	12.5099
hsa-miR-101-3p	11.4385	11.4916	11.5478	10.9664	10.2772	10.3729	10.9075	9.8515	10.5564	11.7045	11.505	12.1361	10.7888	9.6427	10.5675	11.7474	9.5933	8.9796	10.6226	10.9674	11.3527	10.68	10.5272	10.8439	11.1752	10.8898	10.5246	10.0476	10.7349	10.8505	10.8973	10.8332	11.3156	11.3699	11.1798	11.6417	10.3016	10.3186	10.4474	10.0352	10.876	11.2463	10.6984	10.0439	11.7066	11.2785	10.9117	10.6776	11.5223	10.4982	11.8554	11.6227	10.7903	10.7945	11.4206	10.3149	9.921	11.051	10.8224	10.2926	10.1365	9.8	9.145	10.573	10.3482	10.3497	10.0569	10.3876	10.3471	11.1711	9.2369	10.6695	10.7129	10.6142	10.2492	11.4034	11.0335	11.127	10.3202	11.0708	8.7277	10.9311	10.9071	10.5179	9.8997	10.2969	11.8766	8.3017	10.8792	10.582	10.8959	12.0713	10.6153	9.1289	10.9605	10.5933	10.4536	10.4385	11.0664	8.6035	9.0829	10.231	11.0258	10.7509	11.1365	10.8972	11.1031
hsa-miR-10a-5p	13.2004	12.7972	12.6158	13.2504	12.9949	12.8958	13.0527	14.5927	12.2146	13.2853	12.3803	12.2339	12.8833	11.98	12.2388	12.4284	12.991	11.8573	11.6001	12.4545	12.3072	12.4391	12.4938	11.7969	12.3919	12.1657	13.9904	12.3708	13.2831	11.0503	12.3713	12.9891	13.1748	11.3072	13.0815	12.0241	13.0398	12.9968	12.4167	12.7383	12.9515	11.9154	11.7063	12.4228	12.3266	12.3204	12.3962	14.297	12.6294	12.0301	12.7831	12.2065	12.4936	12.6652	12.2026	12.0344	12.5289	12.1469	12.3788	12.9687	11.9897	12.6613	12.3502	12.6714	10.6412	11.5805	13.08	14.2839	13.7906	12.6729	12.6849	12.5359	12.2865	12.1714	12.1015	12.705	12.0879	12.752	12.1535	11.3116	12.4332	11.6753	12.332	13.19	15.1002	11.6081	11.0359	13.5537	11.756	11.7749	11.9102	12.7711	11.7189	11.1488	12.2903	11.4816	12.3674	12.5617	12.9051	12.6591	12.6285	11.106	13.0429	12.8618	11.925	12.5146	12.7287
hsa-miR-125b-5p	12.5979	12.2778	12.5518	12.5193	12.3566	10.2868	13.0609	12.5669	11.1321	12.5963	12.8114	11.8139	12.467	12.4547	11.7466	12.9794	11.9844	11.7514	13.7387	11.4408	12.2294	11.8029	13.0468	11.4904	11.4851	12.1289	11.8231	11.7182	12.6066	10.9526	12.0113	12.4087	12.3027	11.3624	11.462	11.1961	11.3047	11.9861	11.9821	13.0815	12.3281	12.3177	11.3804	12.2934	11.9907	12.3388	11.4448	11.6606	12.1094	11.7145	12.5635	11.3379	11.8767	12.0577	12.0438	11.532	12.2373	12.3063	11.8655	12.2633	12.4952	13.326	11.8609	12.5276	11.3514	13.7978	12.9684	12.3259	11.2179	11.784	11.964	12.3029	12.2003	12.5824	12.3331	12.0643	11.7488	11.9187	13.1094	13.4592	11.6851	11.6615	12.2404	11.6504	10.6594	12.8815	11.5713	11.2728	11.8763	11.3677	11.5593	12.5611	11.4808	11.8846	12.035	12.935	11.2058	13.1753	12.1897	12.1564	12.9755	11.1481	12.6972	11.6687	12.3817	12.1184	12.5087
hsa-miR-10b-5p	13.1743	12.7735	12.5752	13.2324	12.9141	12.8901	13.0182	14.5737	12.172	13.2615	12.3375	12.2087	12.8558	11.9414	12.216	12.413	12.9848	11.8533	11.5651	12.4041	12.2859	12.4256	12.4467	11.7912	12.3691	12.1566	13.9462	12.3457	13.2634	11.0158	12.3722	12.9251	13.1571	11.3089	13.0634	11.9949	13.0077	12.9672	12.4054	12.7094	12.8543	11.861	11.619	12.3903	12.2904	12.2785	12.3791	14.2555	12.5992	12.0062	12.7383	12.2032	12.4732	12.6518	12.1741	12.0106	12.4747	12.1319	12.3623	12.9345	11.9367	12.5625	12.3127	12.6398	10.579	11.5261	13.0355	14.26	13.7677	12.6708	12.6671	12.5024	12.2326	12.1469	12.0601	12.6891	12.063	12.722	12.1133	11.2307	12.4103	11.6497	12.3152	13.1705	15.0972	11.5741	10.9905	13.5429	11.742	11.7537	11.8671	12.7349	11.6818	11.1226	12.2655	11.4342	12.3398	12.5254	12.8599	12.6444	12.6081	11.0591	13.0264	12.847	11.8758	12.4079	12.6894
hsa-miR-378a-3p	8.4555	8.2135	8.3439	8.3153	7.7534	7.3076	8.7375	7.5881	9.4555	8.7801	8.1238	8.6821	8.4625	8.3919	8.6104	8.4534	9.6587	8.3312	9.4802	7.9114	8.2559	8.1749	9.5168	7.5802	8.647	8.3072	7.8456	9.0082	8.8153	8.2003	8.0835	8.2991	7.8145	9.4804	9.1747	8.2565	7.527	8.5359	8.8912	8.8266	8.5188	8.5064	8.9129	9.9456	8.4497	8.6414	7.8961	8.5404	8.3677	8.6921	8.8297	8.5523	9.5893	9.0741	7.9642	7.6518	8.7396	8.34	8.3392	8.7851	9.6796	8.2624	6.8656	9.1777	8.4323	9.4	9.4261	8.0696	8.1249	8.9057	8.02	9.1961	8.39	10.0713	9.8774	8.9587	8.5056	7.9025	7.1895	8.2829	7.637	8.0703	8.2549	8.0993	7.2634	8.3868	7.5962	8.8768	8.3641	8.5512	9.1836	7.7172	8.3879	7.4994	10.0103	8.3987	7.8307	9.1582	8.3828	8.1369	8.1569	8.552	8.8363	8.51	9.0365	8.3917	8.3921
hsa-miR-330-3p	7.2068	6.5268	6.287	7.4357	6.26	6.9218	6.0206	6.6304	6.0887	6.8925	6.6489	6.8111	6.558	5.6334	5.9941	5.7298	7.818	6.5977	6.0959	5.9938	5.9119	5.8222	6.5559	6.7414	6.0215	5.4468	5.7854	5.5541	6.1201	6.8796	6.3738	5.4636	6.8334	8.7231	6.3424	6.6966	6.7682	6.683	6.3148	7.4515	6.4179	7.3064	6.3772	6.474	5.9612	5.9018	5.3503	6.4963	6.2233	6.5618	5.9563	7.0098	6.4929	6.5884	5.9979	5.8429	5.5349	6.0915	6.3885	6.3144	6.2071	7.4735	6.6984	6.1164	5.2859	6.0042	6.3668	6.1182	6.4707	5.4457	5.9783	6.2168	5.9735	6.2605	5.7488	6.2173	5.6748	5.9821	6.7322	6.451	5.2635	6.8827	5.721	6.2855	8.4686	6.1691	5.8188	6.1143	5.3313	5.5395	6.5376	6.241	6.6401	5.1838	5.9091	5.352	5.5225	6.111	6.8919	5.1219	6.1286	6.0354	5.74	6.4879	6.2467	6.5477	6.0725
hsa-miR-150-5p	10.0613	10.2581	10.4857	11.3213	9.6237	8.7784	11.0099	8.4431	9.052	11.508	10.4664	10.8512	10.5138	9.4096	10.2326	8.9336	10.8755	10.7218	11.1259	9.1439	9.5896	8.9422	11.0694	10.6743	10.6876	9.901	9.6479	9.7736	10.6886	9.2963	10.2713	8.8134	11.0226	9.9042	10.0751	8.9334	7.9234	9.263	9.4106	12.1819	11.4629	10.5965	10.3349	11.2593	9.9751	11.5201	9.1934	9.4935	9.8779	10.4655	9.0448	10.2919	10.8723	10.2117	10.2551	8.8778	8.5616	10.8749	11.8301	10.3837	10.9464	9.0808	8.9123	11.4872	10.521	8.88	10.2365	10.7249	8.9762	9.2638	10.8348	10.9912	9.1989	9.1268	9.4485	11.2561	10.6979	9.2716	7.57	9.9173	8.915	9.0734	10.7514	8.7232	7.0955	9.2477	9.5134	10.5747	9.1711	9.3786	10.9065	11.2564	10.5313	9.1296	11.1971	10.1632	8.5827	12.164	9.9941	10.8273	9.4699	9.5709	10.4905	9.2225	9.2003	10.4043	10.7476
hsa-miR-25-3p	10.647	10.7239	10.7578	12.0471	10.4178	12.0499	10.6469	10.9779	11.9117	11.2369	10.2982	10.8037	9.9097	11.6319	10.5929	10.4515	11.3903	11.5591	10.8881	10.8777	10.3881	10.2965	10.582	11.009	11.4681	10.3654	11.881	11.3575	10.1205	12.5395	11.5038	11.1889	10.4147	12.6715	11.4135	10.8873	12.164	12.3545	11.2734	10.3664	10.795	10.6867	10.6667	11.9282	10.2143	10.0645	10.6628	11.9741	10.6662	10.8163	10.3669	11.597	11.4382	11.0237	11.1555	11.3794	10.8675	10.8008	11.3164	11.2201	11.237	10.3894	10.6095	10.6468	10.3681	10.4494	10.9505	11.5898	10.3113	11.569	10.8431	9.9315	9.908	10.6479	11.238	10.5729	10.0227	11.2903	12.3074	9.9103	10.1703	11.2123	10.3885	10.6006	11.7237	9.6115	10.3001	11.4908	10.8839	11.2425	11.0322	10.8693	10.6726	11.121	10.8564	10.2919	11.1855	11.0341	10.5714	11.4228	10.382	10.7818	10.7249	10.4215	10.6883	10.6588	10.009
