dc_pair,d,z,mean,sd
DB08661_poorest,1.0,-1.9965440353944182,1.958,0.47982913625581347
DB08661_richest,1.0,-2.2279453444856467,2.02,0.45782092569038385
DB08661_rich,1.0,-2.288266921307479,1.992,0.43351585899480083
DB08660_poor,1.0,0.4051473236982858,0.859,0.3480215510568275
DB08660_poorest,1.0,0.4364753809232487,0.838,0.3711549541633521
DB08660_richest,1.0,0.362245385694578,0.884,0.32022492095400695
DB08660_rich,1.0,0.37969034715857664,0.874,0.331849363416596
DB00418_poor,1.3125,-2.3069934829104337,1.5740625,0.11337808361297168
DB00418_poorest,1.3125,-2.307793585941681,1.575625,0.11401582949310153
DB00418_richest,1.4375,-1.7256799176599784,1.6353125,0.1146287315368621
DB00418_rich,1.5625,-0.3826700699023283,1.6054375,0.11220501256071405
DB00419_poor,2.0,0.07272339848781435,1.967,0.4537741729098297
DB00419_poorest,2.0,0.07654846566379851,1.963,0.48335390760807967
DB00419_richest,3.0,2.1988780681381592,2.002,0.45386782216852517
DB00419_rich,3.0,2.1043489659331627,1.969,0.48993775114804133
DB06843_poor,1.6666666666666667,0.6498838115624767,1.504,0.2503011519483414
DB06843_poorest,1.6666666666666667,0.6643795565498072,1.5076666666666667,0.23932103032444849
DB06843_richest,1.6666666666666667,0.3908505408110159,1.5743333333333336,0.23623693379505437
DB06843_rich,1.6666666666666667,0.48939021910778313,1.547,0.24452198265186714
DB06842_poor,1.5,0.3074602550486751,1.408,0.2992256673482407
DB06842_poorest,1.5,0.31592330347982517,1.401,0.3133671967516702
DB06842_richest,1.5,0.06789136116444082,1.4785,0.3166824118892617
DB06842_rich,1.5,0.18706173989553646,1.442,0.3100580590792634
DB06841_poor,0.0,-2.720345848684696,1.333,0.4900112243612384
DB06841_poorest,0.0,-2.7560316106259974,1.37,0.49709154086546276
DB06841_richest,0.0,-2.819033988210081,1.429,0.506911234833082
DB06841_rich,0.0,-2.746109822827242,1.372,0.499615852430645
DB06840_poor,1.0,-0.8391820719466606,1.455,0.5421946145066364
DB06840_poorest,1.0,-0.8207048061419557,1.434,0.5288137668404634
DB06840_richest,1.0,-1.1018421763917055,1.562,0.5100548990059796
DB06840_rich,1.0,-1.0226327033349816,1.521,0.509469331756093
DB06845_poor,0.5,-2.4700591057295807,1.391,0.3607201131071014
DB06845_poorest,0.5,-2.5145195815246106,1.3955,0.3561316470071145
DB06845_richest,0.5,-2.681781090296773,1.4895,0.36897120483853485
DB06845_rich,0.5,-2.6889395011933477,1.4555,0.35534455110498037
DB06844_poor,1.0,0.3876574430285531,0.91,0.232163735324878
DB06844_poorest,1.0,0.4627391634725159,0.8915,0.23447334603318987
DB06844_richest,1.0,0.3349235118020642,0.9195,0.24035338566369313
DB06844_rich,1.0,0.372205866955288,0.922,0.20956144683600558
DB04575_poor,1.0,0.4034732923929645,0.86,0.34698703145794946
DB04575_poorest,0.0,-2.2744275165103063,0.84,0.3693237062523877
DB04575_richest,1.0,0.3515615246553262,0.89,0.3128897569432403
DB04575_rich,1.0,0.38141233891878223,0.873,0.33297297187609687
DB04574_poor,1.0,0.547174944163845,0.873,0.23210127100039757
DB04574_poorest,0.5,-1.6782814318680288,0.8825,0.2279117153636469
DB04574_richest,1.0,0.3935141244651573,0.9155,0.21473180947405066
DB04574_rich,1.0,0.4263353818011519,0.911,0.20875583824171243
DB04577_poor,2.0,1.9371172601206468,1.189,0.418663349243757
DB04577_poorest,2.0,1.9783527452013243,1.169,0.4200464260055071
DB04577_richest,2.0,1.6156989013821903,1.223,0.4809064358063843
DB04577_rich,2.0,1.7479488321705852,1.229,0.4410884265087897
DB04576_poor,1.0,-0.10516837870543844,1.019,0.18066266908246426
DB04576_poorest,1.0,-0.14471266882288317,1.029,0.20039710576752348
DB04576_richest,1.0,-0.2526455763199559,1.06,0.23748684174075838
DB04576_rich,1.0,-0.20676766567910382,1.041,0.198290191386261
DB04573_poor,1.0,0.4393193527529146,0.919,0.1843761252319713
DB04573_poorest,0.6666666666666666,-1.5010171457655799,0.9286666666666666,0.17454830595314041
DB04573_richest,1.0,0.2299198973948374,0.9613333333333334,0.16817451253583782
DB04573_rich,1.0,0.3511375956429343,0.9373333333333332,0.17846755073868936
DB04579_poor,1.0,-0.2581674126339115,1.081,0.3137499003983906
DB04579_poorest,1.0,-0.260830677635341,1.081,0.31054629284536633
DB04579_richest,1.0,-0.3982552349289357,1.153,0.3841757410352715
DB04579_rich,1.0,-0.2980933730498944,1.101,0.3388200112153944
DB04578_poor,2.0,1.9371172601206468,1.189,0.418663349243757
DB04578_poorest,2.0,1.9783527452013243,1.169,0.4200464260055071
DB04578_richest,2.0,1.6156989013821903,1.223,0.4809064358063843
DB04578_rich,2.0,1.7479488321705852,1.229,0.4410884265087897
DB04088_poor,1.0,0.07808688094430312,0.98,0.2561249694973139
DB04088_poorest,1.0,0.17940294879152452,0.951,0.27312817503875353
DB04088_richest,1.0,0.07813453848974931,0.975,0.3199609351155231
DB04088_rich,1.0,0.1195790283890887,0.966,0.2843307932672787
DB11973_poor,1.0,-1.0225127568482253,1.2663333333333335,0.26046944798446775
DB11973_poorest,1.0,-1.014118768294528,1.266,0.26229669375643216
DB11973_richest,1.0,-1.3283772657300894,1.34,0.2559513842726996
DB11973_rich,1.0,-1.0858260849759702,1.2916666666666665,0.26861269102143664
DB11976_poor,1.0,-0.42794197542395557,1.179,0.41828100602346263
DB11976_poorest,1.0,-0.45586760721818664,1.195,0.42775577143973176
DB11976_richest,1.0,-0.5345280261054751,1.249,0.4658315146058712
DB11976_rich,1.0,-0.4992430490509873,1.226,0.4526853211669228
DB11979_poor,3.0,2.3263066188646233,1.961,0.44663071994657955
DB11979_poorest,3.0,2.1810605959528706,1.945,0.48370962363798387
DB11979_richest,3.0,2.2032632461961588,2.0,0.4538722287164087
DB11979_rich,3.0,2.1928600031256273,1.967,0.4710743041177262
DB11978_poor,2.0,0.6636917235844285,1.665,0.504752414555889
DB11978_poorest,2.0,0.6892254605941946,1.674,0.47299471455820735
DB11978_richest,2.0,0.5981790851796667,1.706,0.4914916072528604
DB11978_rich,2.0,0.6586993791405069,1.684,0.47973325921807836
DB06713_poor,0.6666666666666666,-1.723363388536232,0.942,0.1597651053543573
DB06713_poorest,0.6666666666666666,-1.683512937751201,0.939,0.16176491859760228
DB06713_richest,1.0,0.22732485376106587,0.9643333333333333,0.1568973478991209
DB06713_rich,0.6666666666666666,-1.7708158918526777,0.954,0.16226042168207394
DB06712_poor,2.0,1.813417337477827,1.7618461538461543,0.1313287577172277
DB06712_poorest,2.0,1.7041586118825893,1.7730000000000004,0.13320356357512522
DB06712_richest,2.0,1.3870328481611431,1.8171538461538461,0.13182539554745362
DB06712_rich,2.0,1.5644199459898047,1.7940000000000003,0.1316781983814864
DB06711_poor,2.0,1.3958237554627455,1.4925,0.36358458438168145
DB06711_poorest,2.0,1.362408714718167,1.5065,0.362226103421606
DB06711_richest,1.5,-0.20536387346569976,1.575,0.36520542164650294
DB06711_rich,2.0,1.2761322460563513,1.536,0.3635986798655903
DB06710_poor,0.5,-1.398922426410304,0.8525,0.2519796618777
DB06710_poorest,0.0,-3.330245842911958,0.851,0.2555366901249212
DB06710_richest,1.0,0.529958842856645,0.8865,0.21416757457654506
DB06710_rich,0.5,-1.5617763564571732,0.8745,0.23979105487903418
DB06716_poor,2.0,0.9306038067359339,1.668,0.3567576208015745
DB06716_poorest,2.0,0.9406046755013822,1.664,0.3572170208710666
DB06716_richest,2.0,0.7704674319524063,1.7445,0.33161687230899456
DB06716_rich,2.0,0.8811276645788026,1.6845,0.35806389094685326
DB06714_poor,2.0,0.4532946125714321,1.802,0.43680201464736856
DB06714_poorest,1.0,-1.8831923699159638,1.82,0.43543082114154485
DB06714_richest,2.0,0.37982964130779184,1.842,0.41597596084389293
DB06714_rich,1.0,-2.0708345772908405,1.838,0.4046677649628149
DB06719_poor,2.5,2.244531726093236,1.7025,0.35530796501063694
DB06719_poorest,2.5,2.1542358889978193,1.72,0.36207733980463347
DB06719_richest,2.5,2.115871136783449,1.755,0.352100837829165
DB06719_rich,2.5,2.239752649105876,1.7455,0.33686755557637194
DB06718_poor,0.0,-2.4888239399998837,0.861,0.34594652765998396
DB06718_poorest,0.0,-2.334910922132639,0.847,0.3627547380807038
DB06718_richest,1.0,0.38141233891878223,0.873,0.33297297187609687
DB06718_rich,0.0,-2.6457513110645903,0.875,0.33071891388307384
DB02010_poor,1.0,-0.43062813676778444,1.0300500000000001,0.06978178487255826
DB02010_poorest,1.0,-0.40124812909877405,1.02915,0.0726483138138801
DB02010_richest,1.0,-0.9396082191935151,1.0701,0.07460556279527686
DB02010_rich,1.05,0.09318603373585643,1.04325,0.0724357473903597
DB02011_poor,3.0,1.5423190459705525,2.153,0.549173014632001
DB02011_poorest,3.0,1.4910831235498678,2.151,0.5693847556793209
DB02011_richest,3.0,1.4134380428362383,2.206,0.5617508344453082
DB02011_rich,3.0,1.4596386517432536,2.18,0.5617828762075256
DB02014_poor,1.0,0.07808688094430312,0.98,0.2561249694973139
DB02014_poorest,1.0,0.17940294879152452,0.951,0.27312817503875353
DB02014_richest,1.0,0.07813453848974931,0.975,0.3199609351155231
DB02014_rich,1.0,0.1195790283890887,0.966,0.2843307932672787
DB02016_poor,2.0,0.44004168176438097,1.806,0.4408673269817123
DB02016_poorest,1.0,-1.8529944787701325,1.818,0.44144761863668486
DB02016_richest,2.0,0.3651239362666452,1.847,0.41903579799344115
DB02016_rich,2.0,0.39552686175110185,1.838,0.4095802729624561
DB02018_poor,2.0,0.058880850445025286,1.973,0.4585531594046649
DB02018_poorest,2.0,0.12106060321876393,1.941,0.4873592104392816
DB02018_richest,2.0,-0.052195624624174,2.024,0.45980865585588965
DB02018_rich,2.0,0.05530012636093291,1.975,0.4520785330006281
DB05188_poor,1.0,-0.282747777132571,1.089,0.3147681686575058
DB05188_poorest,1.0,-0.27055645400938616,1.083,0.3067751619671971
DB05188_richest,1.0,-0.38820076599313935,1.147,0.37867004106477714
DB05188_rich,1.0,-0.32679877454024026,1.112,0.34271854341427166
DB02337_poor,2.0,0.5578770033378423,1.739,0.4678450598221595
DB02337_poorest,2.0,0.5662109385040457,1.727,0.4821524655127256
DB02337_richest,2.0,0.4760191075238077,1.789,0.44325951766431365
DB02337_rich,2.0,0.48137596806645166,1.784,0.44871371719616504
DB08642_poor,1.0,-0.9750717742909013,1.501,0.5138083300220034
DB08642_poorest,1.0,-1.0009628695737312,1.516,0.5155036372325611
DB08642_richest,1.0,-1.1257527151570916,1.582,0.5169874273132761
DB08642_rich,1.0,-1.0862134413586142,1.553,0.509108043542822
DB07004_poor,0.0,-2.778078896845006,1.122,0.403876218661114
DB07004_poorest,0.0,-2.5608940670015823,1.129,0.4408616563050136
DB07004_richest,1.0,-0.43487633476629184,1.199,0.45760135489309905
DB07004_rich,0.0,-2.5845285249173444,1.183,0.45772371579370885
DB07005_poor,0.0,-2.720345848684696,1.333,0.4900112243612384
DB07005_poorest,0.0,-2.7560316106259974,1.37,0.49709154086546276
DB07005_richest,0.0,-2.819033988210081,1.429,0.506911234833082
DB07005_rich,0.0,-2.746109822827242,1.372,0.499615852430645
DB07006_poor,1.0,-0.42230208885918236,1.177,0.4191312443614768
DB07006_poorest,1.0,-0.4731395889876753,1.206,0.4353894808099984
DB07006_richest,1.0,-0.5320816495471805,1.249,0.467973289836076
DB07006_rich,1.0,-0.48361996099388693,1.222,0.45903812477832384
DB07007_poor,2.0,4.758409585045086,0.951,0.22045180879276088
DB07007_poorest,2.0,4.84593507717676,0.958,0.2150255798736513
DB07007_richest,2.0,4.704550441505139,0.957,0.2217002480828562
DB07007_rich,2.0,4.683289979884097,0.954,0.22334726324716853
DB07000_poor,1.0,0.017570920994297266,0.995,0.2845610655026439
DB07000_poorest,1.0,-0.05542479334543789,1.014,0.2525945367580225
DB07000_richest,2.0,2.8561673000294756,1.051,0.3322634496901517
DB07000_rich,2.0,3.0128198206409516,1.041,0.31830645610794644
DB07001_poor,1.0,-0.23312396754153777,1.063,0.2702424837067629
DB07001_poorest,1.0,-0.12108618390982545,1.034,0.2807917377701844
DB07001_richest,1.0,-0.2906251576742822,1.09,0.30967725134404045
DB07001_rich,1.0,-0.25239662021179815,1.077,0.30507540051600357
DB07002_poor,2.0,4.758409585045086,0.951,0.22045180879276088
DB07002_poorest,2.0,4.84593507717676,0.958,0.2150255798736513
DB07002_richest,2.0,4.704550441505139,0.957,0.2217002480828562
DB07002_rich,2.0,4.683289979884097,0.954,0.22334726324716853
DB07003_poor,2.0,4.758409585045086,0.951,0.22045180879276088
DB07003_poorest,2.0,4.84593507717676,0.958,0.2150255798736513
DB07003_richest,2.0,4.704550441505139,0.957,0.2217002480828562
DB07003_rich,2.0,4.683289979884097,0.954,0.22334726324716853
DB07008_poor,2.0,4.758409585045086,0.951,0.22045180879276088
DB07008_poorest,2.0,4.84593507717676,0.958,0.2150255798736513
DB07008_richest,2.0,4.704550441505139,0.957,0.2217002480828562
DB07008_rich,2.0,4.683289979884097,0.954,0.22334726324716853
DB07009_poor,0.5,-2.422771790228354,0.958,0.1890396783746735
DB07009_poorest,0.5,-2.516070305703088,0.9695,0.18660050910970208
DB07009_richest,0.5,-2.198084700292172,0.9745,0.21586975239713416
DB07009_rich,0.5,-2.3097062737083136,0.9695,0.20327260021950821
DB07428_poor,2.0,1.0412164827004353,1.455,0.5234262125648658
DB07428_poorest,2.0,1.1125345930377628,1.422,0.5195344069452957
DB07428_richest,2.0,0.9146982873994213,1.518,0.526949712970792
DB07428_rich,2.0,0.9754492272297609,1.477,0.5361632214167622
DB00349_poor,1.8333333333333333,-0.22118457957315707,1.865,0.14316850988336166
DB00349_poorest,1.8333333333333333,-0.27436143726261514,1.8729166666666666,0.14427440579211087
DB00349_richest,1.9166666666666667,-0.004859711298231032,1.9173333333333336,0.13718236038208412
DB00349_rich,2.0,0.7640991583993537,1.8904166666666666,0.14341506874957194
DB05533_poor,2.0,1.313934512407103,1.355,0.4908920451586071
DB05533_poorest,2.0,1.2961174627082133,1.35,0.5014977567247934
DB05533_richest,2.0,1.0966508887545605,1.454,0.4978795034945705
DB05533_rich,2.0,1.180379427084134,1.408,0.5015336479240451
DB05530_poor,2.0,1.6464638998453551,1.25,0.45552167895721496
DB05530_poorest,2.0,1.5834538222903776,1.26,0.46733285782191697
DB05530_richest,2.0,1.2999111419238198,1.36,0.4923413450036468
DB05530_rich,2.0,1.4667175952451377,1.296,0.4799833330439715
DB00324_poor,0.0,-2.4682379507576417,0.859,0.3480215510568275
DB00324_poorest,0.0,-2.4185357281820647,0.854,0.3531062163145815
DB00324_richest,0.0,-2.7472418879388067,0.885,0.3221412733568923
DB00324_rich,0.0,-2.6579157490470346,0.876,0.3295815528818322
DB00434_poor,1.8888888888888888,0.938342051284757,1.7352222222222227,0.16376402022723932
DB00434_poorest,1.8888888888888888,0.9549858191046445,1.7332222222222227,0.16300416566668272
DB00434_richest,2.111111111111111,1.9795519570715716,1.790666666666667,0.16187725879066597
DB00434_rich,2.111111111111111,2.1352112642947034,1.7674444444444448,0.16095206709214568
DB00343_poor,1.5,-0.5694954696402726,1.714,0.3757712069863789
DB00343_poorest,1.5,-0.6270867321754674,1.734,0.37315412365402045
DB00343_richest,1.5,-0.7343252020735709,1.782,0.3840260407836948
DB00343_rich,1.5,-0.6930970703596921,1.7565,0.37007803231210573
DB00436_poor,1.4,-0.6785057900241805,1.5558,0.22962221146918696
DB00436_poorest,1.4,-0.7178516469373986,1.5632,0.2273450241373231
DB00436_richest,1.8,0.6917793082660649,1.6416000000000002,0.22897475843419954
DB00436_rich,1.8,0.9483409159341659,1.5884,0.22312651119936425
DB03496_poor,1.0,0.074128948265677,0.9932727272727271,0.09075095336794034
DB03496_poorest,1.0,0.09635686451375845,0.9910909090909089,0.09245932766750616
DB03496_richest,1.0909090909090908,0.6817954839602436,1.0259090909090907,0.09533650710392562
DB03496_rich,1.0,-0.09757047667273733,1.0093636363636362,0.09596792680477478
DB03495_poor,2.0,0.4393686409382548,1.805,0.44381865666057796
DB03495_poorest,2.0,0.4165297361809193,1.814,0.44654675007215094
DB03495_richest,2.0,0.39463511686454655,1.829,0.43331166612497285
DB03495_rich,2.0,0.41022531402745527,1.829,0.41684409555612034
DB00437_poor,2.0,0.09062155612505302,1.957,0.4745007903049267
DB00437_poorest,2.0,0.09869268171552087,1.953,0.47622578678605804
DB00437_richest,2.0,-0.028447615425764957,2.013,0.45698030592138217
DB00437_rich,2.0,0.020281435870122343,1.991,0.4437555633454076
DB03491_poor,1.0,-0.2213869467628597,1.058,0.2619847323795797
DB03491_poorest,1.0,-0.12391806919146343,1.035,0.28244468484997204
DB03491_richest,1.0,-0.2886341435134333,1.089,0.30834882843948025
DB03491_rich,1.0,-0.21801778208731548,1.066,0.3027276003274231
DB03490_poor,1.0,0.4068183445976417,0.858,0.3490501396647765
DB03490_poorest,1.0,0.433224288859106,0.84,0.3693237062523877
DB03490_richest,1.0,0.3551424026022887,0.888,0.31536645351083237
DB03490_rich,1.0,0.3762346494084844,0.876,0.3295815528818322
DB00328_poor,1.3333333333333333,-0.23231939106011965,1.3654444444444442,0.138219676646799
DB00328_poorest,1.6666666666666667,2.1026480983986695,1.3623333333333332,0.14473812026135383
DB00328_richest,1.3333333333333333,-0.6023939965544433,1.418777777777778,0.14184146079338017
DB00328_rich,1.3333333333333333,-0.3452295684069984,1.3836666666666666,0.1457967043946662
DB03499_poor,1.5,0.19438170859722362,1.4365,0.32667682807325044
DB03499_poorest,1.5,0.17115234731385476,1.4415,0.3418007460495076
DB03499_richest,1.5,-0.039869377326798766,1.514,0.35114669299311363
DB03499_rich,1.5,0.022957059522143195,1.492,0.3484766850163724
DB07427_poor,2.0,1.0412164827004353,1.455,0.5234262125648658
DB07427_poorest,2.0,1.1125345930377628,1.422,0.5195344069452957
DB07427_richest,2.0,0.9146982873994213,1.518,0.526949712970792
DB07427_rich,2.0,0.9754492272297609,1.477,0.5361632214167622
DB00432_poor,2.0,2.4569878505313905,1.05,0.3866522985836241
DB00432_poorest,2.0,2.689724734775729,1.074,0.34427314736993353
DB00432_richest,2.0,2.012482134483379,1.118,0.438264760162165
DB00432_rich,2.0,2.29759461408457,1.084,0.39867781478281433
DB07425_poor,1.0,-0.10113636444253439,1.018,0.17797752667120642
DB07425_poorest,1.0,-0.11867816581938492,1.025,0.21065374432940895
DB07425_richest,1.0,-0.26582665698377445,1.066,0.24828209762284514
DB07425_rich,1.0,-0.21707238158772618,1.045,0.20730412441627877
DB07602_poor,0.0,-2.499275257268435,0.862,0.34489998550304407
DB07602_poorest,0.0,-2.2496180083306254,0.837,0.37206316668006795
DB07602_richest,0.0,-2.8444523358476395,0.89,0.3128897569432403
DB07602_rich,0.0,-2.6337251064809206,0.874,0.331849363416596
DB15647_poor,0.0,-2.4888239399998837,0.861,0.34594652765998396
DB15647_poorest,0.0,-2.334910922132639,0.847,0.3627547380807038
DB15647_richest,1.0,0.38141233891878223,0.873,0.33297297187609687
DB15647_rich,0.0,-2.6457513110645903,0.875,0.33071891388307384
DB07351_poor,2.0,-0.26222904668436214,2.141,0.537697870555575
DB07351_poorest,2.0,-0.26342943879083375,2.147,0.5580241930239226
DB07351_richest,2.0,-0.3434669406054534,2.193,0.5619172536948835
DB07351_rich,2.0,-0.3138101000073746,2.172,0.5481021802547404
DB05890_poor,1.0,-0.4399018653562595,1.191,0.434187747408883
DB05890_poorest,1.0,-0.4818998735750599,1.21,0.4357751713900185
DB05890_richest,1.0,-0.5568490070690222,1.27,0.4848711168960263
DB05890_rich,1.0,-0.4612016704387817,1.216,0.46834175555890806
DB05892_poor,1.0,-1.0792631129882644,1.544,0.5040476167982546
DB05892_poorest,1.0,-1.1560487005878435,1.572,0.49478884385159694
DB05892_richest,1.0,-1.267615324016218,1.632,0.4985739664282522
DB05892_rich,1.0,-1.2427909164805293,1.607,0.488416830176848
DB05895_poor,1.0,-0.42039630894555996,1.201,0.478120277754458
DB05895_poorest,1.0,-0.5384725635854344,1.238,0.4419909501335972
DB05895_richest,1.0,-0.6862946016038081,1.328,0.47792886499980314
DB05895_rich,1.0,-0.522910429903222,1.258,0.49339233881364636
DB05897_poor,1.0,0.09425015965918779,0.981,0.20159117044156477
DB05897_poorest,1.0,0.11823544591993636,0.971,0.24527331693439464
